greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast,Temperature,Dew Point,Humidity,Wind Speed,Pressure
3,4,3,3,3,3,3,3,64.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065,6,3,1,53.0073357498887,27.77777777777778,26.11111111111111,89,5,29.73
3,3,4,4,4,4,3,3,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808,7,3,3,67.12933737675645,31.11111111111111,25.0,70,1,29.73
2,2,2,2,4,4,1,4,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,2,7,1,65.42367804631394,30.0,25.0,74,10,29.64
2,3,2,2,4,3,1,3,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,1,2,3,64.9537821897261,27.22222222222222,25.0,89,10,29.7
2,2,2,2,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,6,7,1,73.89381472082889,32.22222222222222,23.88888888888889,62,6,29.67
1,1,3,3,4,4,2,2,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,6,4,1,76.45285370041675,33.888888888888886,22.77777777777778,52,2,29.7
3,3,3,3,3,2,3,3,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,10,7,1,65.35223293359563,32.22222222222222,25.0,66,8,29.64
2,2,4,4,3,3,3,3,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,10,7,1,64.41164912457397,28.88888888888889,27.22222222222222,89,6,29.73
3,3,4,4,5,3,3,3,64.0,32,0.0,0.0,1.0,0.0,0.0,1.0,8.311027694480455,8,8,1,61.45588636479492,28.88888888888889,25.0,79,3,29.61
3,3,3,3,2,2,3,2,48.0,37,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693,5,3,1,79.00267340242256,32.22222222222222,25.0,66,8,29.7
3,4,3,3,4,2,4,4,56.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.306241331859154,0,0,0,62.58479224260454,27.77777777777778,22.77777777777778,74,10,29.67
3,2,2,2,4,4,2,4,56.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.149043412660304,0,0,0,76.81406685224282,31.11111111111111,25.0,70,10,29.67
3,3,3,3,2,3,3,3,57.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.069661657745508,5,4,2,73.2832748242403,32.22222222222222,23.88888888888889,62,2,29.7
4,4,4,4,3,3,3,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,11,5,2,67.77536673250343,30.0,26.11111111111111,79,0,29.73
1,1,5,5,1,1,5,1,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,12,6,4,46.84908479691949,30.0,25.0,74,8,29.64
4,3,3,3,3,3,3,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,6,6,1,71.70993547800103,32.22222222222222,25.0,66,6,29.73
2,1,3,3,3,3,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,7,5,3,70.73560093891007,30.0,26.11111111111111,79,5,29.76
3,3,3,3,3,3,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,5,5,4,59.768762516665184,31.11111111111111,26.11111111111111,75,2,29.73
2,2,3,2,2,1,4,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.2868942336843086,3,0,0,73.33493044442757,31.11111111111111,23.88888888888889,66,5,29.76
3,3,3,3,3,2,2,2,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,10,8,1,73.530479515318,31.11111111111111,25.0,70,2,29.61
3,3,2,2,3,3,2,5,71.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,0,4,3,70.49141844619513,31.11111111111111,23.88888888888889,66,9,29.67
4,4,3,3,4,4,2,4,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.382349301618158,0,2,0,57.368293996005676,32.22222222222222,25.0,66,14,29.55
2,3,2,2,1,2,3,2,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,8.327285797363901,6,6,3,71.94032452509158,32.77777777777778,23.88888888888889,59,3,29.7
3,3,3,3,2,2,4,2,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.243678760633262,7,6,2,72.20878627151164,30.0,25.0,74,8,29.76
3,4,2,2,4,4,2,5,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,5,4,0,57.91598442264103,32.22222222222222,22.22222222222222,55,9,29.64
2,2,4,4,4,2,4,2,68.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.885543685156756,2,3,0,73.2712864778484,27.77777777777778,25.0,84,2,29.7
3,3,1,1,4,4,1,4,50.0,37,0.0,0.0,1.0,0.0,0.0,1.0,7.119862853459918,6,9,0,69.88169715977298,27.77777777777778,23.88888888888889,79,1,29.7
2,2,5,5,2,2,5,2,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,8,4,5,64.79032397642523,30.0,25.0,74,10,29.64
2,4,4,4,4,4,3,2,62.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,12,9,0,74.1820365807052,30.0,26.11111111111111,79,1,29.73
3,3,2,2,3,3,1,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,5,2,1,59.622779953369964,28.88888888888889,26.11111111111111,84,2,29.73
3,2,3,2,3,2,4,2,70.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.432714656596832,0,0,0,82.65235018183256,28.88888888888889,25.0,79,10,29.67
5,4,3,2,3,3,2,4,73.0,30,0.0,0.0,0.0,1.0,1.0,0.0,5.538883323868181,1,0,0,85.61511709666873,30.0,25.0,74,9,29.7
2,2,1,1,5,5,2,5,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,4,3,2,56.91750085857685,28.88888888888889,27.22222222222222,89,6,29.73
3,2,2,1,4,3,2,4,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.15703189068028,0,0,0,76.41316893918551,27.77777777777778,25.0,84,6,29.73
2,2,4,4,3,3,3,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.2745180207424065,10,3,2,68.88619839367888,30.0,27.22222222222222,84,1,29.73
2,2,3,4,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,8,7,4,70.07006491576033,30.0,26.11111111111111,79,3,29.73
3,5,4,3,2,3,2,3,68.0,32,0.0,0.0,0.0,1.0,1.0,0.0,8.240977556303436,8,6,1,66.80150889159079,32.22222222222222,22.77777777777778,59,5,29.7
2,3,4,4,2,4,4,3,77.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.3170668209110366,12,8,0,82.75323348834631,27.77777777777778,26.11111111111111,89,1,29.73
1,1,4,4,2,2,4,2,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,2,9,2,69.48622073195155,30.0,25.0,74,2,29.76
4,2,3,3,4,4,2,4,64.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.674820493224369,0,0,0,73.02837778252929,30.0,25.0,74,9,29.67
4,4,2,2,4,4,1,5,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,1,6,4,69.77992388339523,30.0,26.11111111111111,79,5,29.76
3,3,4,4,2,3,2,2,63.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,10,8,3,65.66044692996954,27.77777777777778,26.11111111111111,89,5,29.73
2,2,4,4,2,2,3,2,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,6,5,0,49.611554767282534,30.0,25.0,74,8,29.64
3,3,3,3,2,2,3,2,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,6,3,2,69.30906076446018,32.77777777777778,25.0,63,9,29.67
2,2,3,3,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,8,7,3,66.48368172138231,31.11111111111111,22.77777777777778,62,6,29.67
3,3,1,1,4,4,1,5,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,1,1,1,60.35815280159272,27.22222222222222,25.0,89,10,29.7
4,3,4,3,3,4,3,3,44.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,11,7,2,68.08435155920665,27.77777777777778,26.11111111111111,89,7,29.76
2,4,3,3,3,3,4,2,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.864764462811165,7,7,0,70.78904652157831,28.88888888888889,27.22222222222222,89,1,29.73
4,2,3,2,4,4,2,4,59.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.67048487405032,0,1,3,59.99598554111999,30.0,25.0,74,9,29.7
4,4,2,2,2,1,2,1,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,3,3,6,61.25486657063212,32.77777777777778,23.88888888888889,59,2,29.67
3,4,2,2,5,5,2,5,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.97981353314937,3,4,1,55.97591831072669,31.11111111111111,25.0,70,7,29.64
5,3,3,3,3,2,2,3,64.0,34,0.0,0.0,0.0,1.0,1.0,0.0,8.27127037979826,0,0,0,86.38900045516048,31.11111111111111,22.77777777777778,62,5,29.76
3,3,2,2,3,2,3,3,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,6,8,4,61.3634033534844,32.77777777777778,23.88888888888889,59,6,29.73
4,5,3,2,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.5395785597513045,0,0,0,74.4615274599511,28.88888888888889,25.0,79,3,29.79
4,4,2,2,4,4,2,4,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,6,5,3,73.62302066551601,28.88888888888889,25.0,79,8,29.7
4,4,2,2,5,5,1,5,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,4,4,2,69.2385388285293,27.77777777777778,23.88888888888889,79,1,29.7
4,5,4,5,2,3,2,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.923204501028029,7,4,2,61.881910504077425,32.77777777777778,23.88888888888889,59,5,29.7
3,3,4,4,3,3,3,3,50.0,36,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,9,1,1,57.715567832117,27.77777777777778,26.11111111111111,89,5,29.73
1,4,3,3,1,3,3,3,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.099806421193322,3,4,5,53.23843556905133,32.22222222222222,23.88888888888889,62,2,29.7
2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,4,3,1,64.98575587601306,32.22222222222222,23.88888888888889,62,6,29.67
3,3,5,5,3,3,2,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,11,8,1,61.848637858030564,27.77777777777778,27.22222222222222,94,2,29.73
4,4,5,5,3,2,3,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,6,6,2,66.59166122292127,28.88888888888889,26.11111111111111,84,0,29.73
3,3,2,2,4,4,2,4,61.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.806277028769501,0,0,0,83.09677403754444,32.77777777777778,25.0,63,9,29.67
1,1,5,5,2,1,5,1,71.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,7,2,4,76.54693414453989,31.11111111111111,23.88888888888889,66,9,29.67
3,4,4,4,3,3,3,2,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,15,9,0,71.3697549768724,28.88888888888889,26.11111111111111,84,0,29.73
4,4,1,1,4,4,2,4,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.786454607728318,1,0,0,70.95020970938712,32.22222222222222,23.88888888888889,62,8,29.7
4,4,2,2,3,3,2,3,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,3,7,2,58.03928417305644,32.77777777777778,23.88888888888889,59,2,29.67
2,5,2,2,2,3,3,3,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.1392182430008875,4,3,1,72.9933915266358,32.22222222222222,22.77777777777778,59,5,29.64
1,1,1,1,3,3,5,2,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,0,0,0,65.34716003876325,31.11111111111111,25.0,70,2,29.61
4,5,3,3,3,3,2,3,61.0,34,1.0,0.0,0.0,0.0,1.0,0.0,8.272085980133479,5,3,0,65.1824636016914,32.77777777777778,23.88888888888889,59,3,29.7
2,4,3,3,5,5,3,3,73.0,31,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362,6,7,1,68.80588372913904,26.11111111111111,26.11111111111111,100,1,29.7
2,2,3,3,3,2,3,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,8,6,0,60.61454123955173,27.77777777777778,26.11111111111111,89,8,29.73
5,5,3,3,5,5,1,5,73.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.434297511547433,0,0,0,85.52961570371524,27.22222222222222,23.88888888888889,84,1,29.73
4,4,5,3,3,2,3,2,65.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.757066489727296,12,8,1,75.38239889997038,27.77777777777778,25.0,84,2,29.7
1,3,3,4,3,3,2,3,62.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.081722510925497,1,0,0,69.84770134024225,31.11111111111111,26.11111111111111,75,10,29.7
4,3,2,1,5,5,2,4,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.196600400779395,0,0,0,58.996566166064824,28.88888888888889,25.0,79,10,29.7
2,2,2,2,4,4,2,3,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,2,4,2,55.85800850523161,32.22222222222222,25.0,66,7,29.67
3,3,2,2,3,3,2,3,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,3,4,5,53.379758557452014,30.0,26.11111111111111,79,2,29.73
2,2,1,1,4,4,1,4,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,4,1,1,64.90229304794424,32.22222222222222,23.88888888888889,62,6,29.67
4,3,2,2,5,5,1,5,70.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.688038227825495,0,0,0,85.3613352720321,28.88888888888889,25.0,79,13,29.73
2,2,3,3,3,3,2,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,5,6,1,59.0430335677278,28.88888888888889,25.0,79,8,29.7
3,4,4,4,4,4,4,2,57.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,8,5,2,63.47266221905636,31.11111111111111,25.0,70,1,29.73
4,4,3,2,4,4,2,4,60.0,35,0.0,0.0,1.0,0.0,0.0,1.0,5.548649034548164,2,0,0,82.50371971533913,31.11111111111111,25.0,70,10,29.67
2,2,5,5,1,1,5,1,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,11,6,1,70.11673479327008,31.11111111111111,23.88888888888889,66,9,29.67
4,4,4,4,4,4,4,1,83.0,29,0.0,0.0,0.0,1.0,0.0,1.0,5.543693759490126,3,5,6,75.49973282773688,27.22222222222222,26.11111111111111,94,2,29.76
4,4,3,3,5,5,5,1,52.0,36,0.0,0.0,0.0,1.0,0.0,1.0,5.6606410746727835,4,4,0,61.792878827204476,26.11111111111111,26.11111111111111,100,3,29.76
4,4,2,2,4,3,2,4,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.479754334853077,4,3,2,46.24973269703378,31.11111111111111,23.88888888888889,66,7,29.67
4,4,2,2,3,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,5,4,1,63.8808230323656,33.888888888888886,22.77777777777778,52,2,29.7
3,4,5,4,4,4,4,4,68.0,31,0.0,0.0,1.0,0.0,0.0,1.0,8.366129699844311,6,5,1,41.97511197368766,28.88888888888889,25.0,79,3,29.61
3,3,3,3,3,3,2,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,6,8,3,72.90309416849661,27.77777777777778,26.11111111111111,89,5,29.7
5,5,2,3,5,5,4,4,64.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.722901501080189,1,2,1,53.49815883833907,27.77777777777778,23.88888888888889,79,8,29.64
2,2,3,2,3,3,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,5,3,3,53.04459321343073,32.22222222222222,25.0,66,7,29.67
2,2,4,4,3,3,3,3,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,9,4,2,74.64832216351613,31.11111111111111,23.88888888888889,66,9,29.67
1,2,4,4,2,2,3,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,0,0,2,59.001246569213365,32.77777777777778,23.88888888888889,59,6,29.73
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,6,11,1,71.74434898679063,31.11111111111111,25.0,70,8,29.67
5,5,3,3,4,4,1,4,55.0,35,0.0,0.0,0.0,1.0,1.0,0.0,6.432255331066497,0,0,0,74.56597713378324,31.11111111111111,22.77777777777778,62,5,29.76
2,2,3,2,2,2,3,2,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,8,6,1,58.90842169243845,32.22222222222222,25.0,66,9,29.64
2,4,3,2,4,4,2,4,71.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.303907736298063,1,0,0,84.96509413714078,28.88888888888889,25.0,79,8,29.79
2,2,3,4,3,3,2,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,8,5,0,72.2878204947188,31.11111111111111,23.88888888888889,66,6,29.61
4,4,2,2,4,4,2,4,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,4,6,2,74.13398895222412,30.0,26.11111111111111,79,6,29.7
2,2,5,5,1,1,3,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,6,3,1,54.74332665971085,30.0,25.0,74,3,29.64
2,3,4,5,2,1,5,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,4,3,0,57.79699723173028,31.11111111111111,25.0,70,2,29.61
3,3,3,3,2,2,3,3,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.441556841693145,7,7,1,67.6308883469065,32.77777777777778,23.88888888888889,59,5,29.7
4,4,5,5,3,3,3,3,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,11,5,1,62.27833065153056,28.88888888888889,26.11111111111111,84,0,29.73
4,4,3,4,3,3,2,3,62.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.572692349126683,3,2,3,67.7220528912877,32.77777777777778,22.77777777777778,55,5,29.67
5,4,5,3,4,3,3,3,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.67306858595065,2,0,0,67.79592789265921,27.77777777777778,26.11111111111111,89,9,29.64
2,3,4,3,1,2,4,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,5,4,3,68.79703147380557,32.77777777777778,23.88888888888889,59,7,29.7
3,3,2,2,3,3,2,3,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,5,5,4,65.15147420082168,28.88888888888889,26.11111111111111,84,6,29.73
1,4,3,4,4,3,3,2,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.872602746646472,1,0,0,76.20315576217166,28.88888888888889,25.0,79,10,29.7
2,2,4,4,2,2,4,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,13,5,1,80.62842076666199,31.11111111111111,23.88888888888889,66,9,29.67
2,2,4,3,3,2,2,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,8,4,1,72.26847207207355,31.11111111111111,23.88888888888889,66,9,29.67
3,3,3,3,2,2,2,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,9,7,2,60.08901981346352,27.77777777777778,26.11111111111111,89,8,29.73
4,4,3,3,3,2,2,3,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,7,9,1,66.36541171364954,32.77777777777778,23.88888888888889,59,7,29.7
2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,1,0,0,61.02120572302228,32.22222222222222,23.88888888888889,62,6,29.67
1,1,5,5,1,1,4,1,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,8,8,0,69.30862811945647,31.11111111111111,23.88888888888889,66,6,29.61
2,3,4,4,2,3,4,1,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.609591253256909,10,7,5,81.55426436759758,30.0,25.0,74,1,29.73
1,1,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,11,6,3,47.46877401182475,28.88888888888889,25.0,79,7,29.7
3,3,1,1,3,3,2,3,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,1,0,4,65.00369354824012,32.22222222222222,25.0,66,7,29.67
4,4,1,1,5,5,2,5,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,1,2,4,48.832064909075214,32.22222222222222,25.0,66,7,29.67
5,5,4,3,3,2,4,2,63.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.416138336198437,2,0,0,77.90327099278883,30.0,25.0,74,9,29.67
1,1,3,3,2,2,3,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,6,3,2,68.10251220411945,32.22222222222222,23.88888888888889,62,8,29.64
5,5,3,3,5,5,2,4,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,1,1,3,60.583254356158676,30.0,25.0,74,8,29.64
3,3,2,2,3,2,1,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,4,4,5,64.59524976300766,32.22222222222222,25.0,66,7,29.67
3,3,5,4,2,2,3,3,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,8,7,2,63.591908761215585,28.88888888888889,26.11111111111111,84,0,29.73
3,5,3,3,4,5,2,4,80.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.891523171171047,5,7,4,70.76807737562265,30.0,26.11111111111111,79,1,29.73
5,4,4,3,4,4,2,4,58.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.3867276573914635,0,1,0,79.18609532981955,31.11111111111111,25.0,70,10,29.67
2,4,2,2,2,2,4,2,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.148413858302077,1,0,0,74.44830748180135,32.77777777777778,25.0,63,10,29.67
2,2,4,3,3,2,4,2,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,3,2,6,36.878373386095966,30.0,25.0,74,8,29.64
3,3,3,2,3,2,3,3,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.9776165025237376,1,1,0,86.9579038312972,31.11111111111111,25.0,70,7,29.7
2,2,3,3,2,3,3,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,11,8,3,52.31219439258875,32.22222222222222,25.0,66,7,29.67
1,1,3,3,3,3,3,3,57.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.304988840662456,5,3,3,56.15841423786382,30.0,25.0,74,2,29.76
2,2,3,3,2,2,2,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,5,6,1,62.92828079106906,32.22222222222222,25.0,66,7,29.67
1,3,3,2,3,3,2,4,74.0,30,1.0,0.0,0.0,0.0,1.0,0.0,6.8469677930748025,0,0,0,74.101913356137,31.11111111111111,23.88888888888889,66,8,29.7
5,5,3,2,5,4,4,4,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.310848181002816,3,3,3,62.64293088349988,27.77777777777778,26.11111111111111,89,5,29.73
1,1,2,2,1,2,2,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,5,4,7,53.768710320751865,32.22222222222222,23.88888888888889,62,5,29.73
3,3,3,3,1,2,3,2,69.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,1,1,3,63.84647468263189,32.22222222222222,25.0,66,8,29.7
2,2,2,2,3,3,2,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.279583366450392,0,0,0,62.702321521557764,28.88888888888889,25.0,79,8,29.79
3,5,3,5,5,3,3,3,67.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.194164697809732,2,2,2,58.218404198741354,28.88888888888889,25.0,79,3,29.61
5,5,2,2,4,4,2,4,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.963633336786482,3,5,1,58.69699656549224,32.22222222222222,25.0,66,8,29.7
3,3,2,2,3,3,3,3,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,4,4,3,70.57413021748735,30.0,25.0,74,2,29.76
4,4,4,4,3,1,4,1,60.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.396246020047811,3,1,0,59.19442498655532,31.11111111111111,25.0,70,10,29.67
2,2,3,3,4,4,2,5,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,4,3,2,46.04892077908721,28.88888888888889,26.11111111111111,84,1,29.73
5,5,2,1,5,5,1,5,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.429641587484661,0,0,0,61.44489603890015,32.22222222222222,23.88888888888889,62,8,29.7
1,1,4,4,2,2,4,2,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,13,11,0,70.48974169131064,31.11111111111111,25.0,70,12,29.61
4,4,5,4,2,2,4,2,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,14,7,1,74.57415870566544,27.77777777777778,26.11111111111111,89,7,29.76
5,4,3,3,4,4,2,4,65.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.113570335876969,1,0,0,70.78479310324828,30.0,25.0,74,9,29.67
2,2,4,4,3,3,3,3,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,10,5,0,73.69321472505796,30.0,26.11111111111111,79,5,29.76
5,5,5,5,4,3,4,3,67.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.567945571101583,9,6,1,71.17340486713016,27.77777777777778,25.0,84,2,29.7
3,3,1,2,3,3,1,4,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,5,3,2,68.11147474854465,27.77777777777778,23.88888888888889,79,1,29.7
3,3,2,2,4,4,1,5,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,1,3,3,69.54822983093543,27.77777777777778,26.11111111111111,89,8,29.73
3,2,5,4,3,2,3,3,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,11,6,0,80.50525985999028,28.88888888888889,27.22222222222222,89,6,29.73
3,5,2,2,3,4,3,4,61.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.094343201828434,7,7,0,65.93253737771322,30.0,25.0,74,5,29.7
2,3,3,2,2,2,4,2,51.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.156587924638357,0,0,0,83.79564788121654,28.88888888888889,25.0,79,3,29.79
5,4,2,2,4,4,2,4,68.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.855967805558173,4,4,3,67.3381290421196,32.22222222222222,25.0,66,8,29.7
