hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
29.71,18.56,0.0,0.0,1.0,1.0,0.0,5.067351170414952,11.11111111111111,2.2222222222222223,54,15,30.02
19.48,31.54,1.0,0.0,0.0,1.0,0.0,5.814172617713297,20.0,5.0,37,5,29.84
28.15,20.51,0.0,1.0,0.0,0.0,1.0,1.2703387866252553,11.11111111111111,1.1111111111111112,50,7,30.14
18.41,25.57,1.0,0.0,0.0,1.0,0.0,9.396209369277626,11.11111111111111,0.0,47,12,30.14
31.91,17.71,1.0,0.0,0.0,1.0,0.0,6.119821152509626,11.11111111111111,1.1111111111111112,50,14,30.02
28.75,26.39,1.0,0.0,0.0,1.0,0.0,8.459746711422536,17.77777777777778,7.777777777777778,52,10,30.2
26.56,19.35,1.0,0.0,0.0,1.0,0.0,6.4694963750318655,12.222222222222221,1.1111111111111112,47,14,29.99
22.26,33.08,1.0,0.0,0.0,1.0,0.0,5.734595771140706,17.77777777777778,7.777777777777778,52,13,30.17
13.52,30.45,1.0,0.0,0.0,1.0,0.0,2.4873701188043897,10.0,0.0,50,10,30.17
19.38,33.53,1.0,0.0,0.0,1.0,0.0,6.551421019712063,21.11111111111111,7.222222222222222,40,10,29.81
24.25,31.02,1.0,0.0,0.0,1.0,0.0,4.514545400048423,17.77777777777778,7.777777777777778,52,13,30.17
16.22,26.72,1.0,0.0,0.0,1.0,0.0,9.129198950450252,11.11111111111111,1.1111111111111112,50,8,30.14
28.79,30.32,1.0,0.0,0.0,1.0,0.0,2.0721965985646253,17.77777777777778,7.222222222222222,49,7,30.23
27.34,18.68,1.0,0.0,0.0,1.0,0.0,8.848654083179293,12.222222222222221,0.0,44,12,30.17
26.65,19.87,0.0,0.0,1.0,1.0,0.0,4.397158587731994,11.11111111111111,2.2222222222222223,54,15,30.02
21.12,29.25,1.0,0.0,0.0,1.0,0.0,6.5782811129066125,17.77777777777778,7.777777777777778,52,13,30.17
27.26,26.73,1.0,0.0,0.0,1.0,0.0,7.980961054986978,17.77777777777778,7.222222222222222,49,9,30.2
21.92,30.47,1.0,0.0,0.0,1.0,0.0,8.56223625224165,17.77777777777778,7.777777777777778,52,15,30.17
23.73,18.6,1.0,0.0,0.0,1.0,0.0,8.582393647697646,11.11111111111111,0.0,47,9,30.17
27.34,18.61,1.0,0.0,0.0,1.0,0.0,8.478886285175872,12.222222222222221,1.1111111111111112,47,16,30.02
18.79,29.12,1.0,0.0,0.0,1.0,0.0,2.5266649696633263,10.0,0.0,50,7,30.17
23.31,27.24,1.0,0.0,0.0,1.0,0.0,1.7024466169035557,17.77777777777778,7.222222222222222,49,9,30.2
46.21,33.92,1.0,0.0,0.0,1.0,0.0,7.467167781937928,20.0,10.0,52,13,29.78
29.58,17.56,1.0,0.0,0.0,1.0,0.0,8.238514501722538,11.11111111111111,0.0,47,9,30.17
26.37,26.09,0.0,0.0,1.0,1.0,0.0,5.231552085564159,20.0,6.111111111111111,40,5,29.84
18.71,31.95,1.0,0.0,0.0,1.0,0.0,1.4694311751290468,17.77777777777778,7.222222222222222,49,9,30.2
29.36,17.84,1.0,0.0,0.0,1.0,0.0,7.161704435761759,12.222222222222221,0.0,44,17,30.02
22.3,30.79,0.0,0.0,1.0,1.0,0.0,4.4007643582041265,20.0,6.111111111111111,40,5,29.84
32.14,25.4,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.77777777777778,7.222222222222222,49,7,30.23
24.14,22.34,1.0,0.0,0.0,1.0,0.0,6.59276750439309,11.11111111111111,1.1111111111111112,50,13,30.17
30.41,25.98,1.0,0.0,0.0,1.0,0.0,6.252418474365357,20.0,5.0,37,5,29.84
22.62,19.87,1.0,0.0,0.0,1.0,0.0,7.6620255766645275,11.11111111111111,0.0,47,9,30.17
22.06,30.92,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
21.54,30.24,1.0,0.0,0.0,1.0,0.0,8.41849788078801,17.77777777777778,7.777777777777778,52,15,30.17
18.83,21.28,1.0,0.0,0.0,1.0,0.0,1.3102541977830904,11.11111111111111,0.0,47,12,30.14
15.0,25.25,1.0,0.0,0.0,1.0,0.0,9.118154728136304,11.11111111111111,0.0,47,9,30.17
20.15,28.39,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
29.74,25.1,1.0,0.0,0.0,1.0,0.0,6.252418474365357,20.0,5.0,37,5,29.84
11.43,32.83,0.0,1.0,0.0,0.0,1.0,2.4967536203990814,11.11111111111111,1.1111111111111112,50,7,30.14
17.78,34.14,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,13,30.17
29.65,17.81,1.0,0.0,0.0,1.0,0.0,8.80797387938127,12.222222222222221,0.0,44,16,30.02
23.25,27.73,1.0,0.0,0.0,1.0,0.0,6.356793148814693,17.77777777777778,7.222222222222222,49,9,30.2
25.89,31.58,1.0,0.0,0.0,1.0,0.0,7.819652633346324,17.77777777777778,7.777777777777778,52,13,30.17
21.39,30.17,1.0,0.0,0.0,1.0,0.0,8.168957645504703,17.77777777777778,7.777777777777778,52,10,30.23
19.72,31.44,1.0,0.0,0.0,1.0,0.0,7.763267397605873,17.77777777777778,7.777777777777778,52,10,30.23
22.43,28.8,0.0,0.0,1.0,1.0,0.0,4.500991382395571,20.0,6.111111111111111,40,5,29.84
26.3,19.35,1.0,0.0,0.0,1.0,0.0,6.558004866856272,12.222222222222221,1.1111111111111112,47,14,29.99
29.85,18.48,1.0,0.0,0.0,1.0,0.0,6.364796647277086,11.11111111111111,1.1111111111111112,50,14,30.02
24.94,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087,17.77777777777778,7.777777777777778,52,10,30.2
25.55,25.29,1.0,0.0,0.0,1.0,0.0,4.458982055737485,17.77777777777778,7.777777777777778,52,10,30.23
22.39,27.01,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,0.0,44,16,30.02
52.34,15.17,0.0,0.0,1.0,0.0,1.0,2.4352485138909366,6.111111111111111,-2.2222222222222223,57,7,30.23
33.9,16.51,1.0,0.0,0.0,1.0,0.0,6.623659789626758,12.222222222222221,2.2222222222222223,51,13,30.02
25.47,27.83,0.0,1.0,0.0,0.0,1.0,2.477076296380991,11.11111111111111,1.1111111111111112,50,7,30.14
34.28,29.11,1.0,0.0,0.0,1.0,0.0,8.847206690458657,20.0,7.777777777777778,46,14,29.78
23.37,19.84,1.0,0.0,0.0,1.0,0.0,8.138058191981528,11.11111111111111,0.0,47,9,30.17
27.0,25.54,1.0,0.0,0.0,1.0,0.0,1.108217297208049,17.77777777777778,7.777777777777778,52,10,30.2
14.77,25.65,1.0,0.0,0.0,1.0,0.0,1.325530888295317,11.11111111111111,0.0,47,12,30.14
38.53,18.32,1.0,0.0,0.0,1.0,0.0,8.687713953684938,12.222222222222221,0.0,44,16,30.02
25.86,30.6,1.0,0.0,0.0,1.0,0.0,8.711886285007182,17.77777777777778,7.777777777777778,52,13,30.17
22.2,20.11,1.0,0.0,0.0,1.0,0.0,4.3802507811269065,11.11111111111111,1.1111111111111112,50,13,30.17
24.39,26.79,1.0,0.0,0.0,1.0,0.0,1.3665530686471425,17.77777777777778,7.777777777777778,52,10,30.2
17.04,35.2,1.0,0.0,0.0,1.0,0.0,6.445760958182689,21.11111111111111,7.777777777777778,43,9,29.81
16.86,29.0,0.0,1.0,0.0,0.0,1.0,2.493984920817311,11.11111111111111,1.1111111111111112,50,7,30.14
38.23,23.05,0.0,0.0,1.0,0.0,1.0,4.265788710189831,7.777777777777778,6.111111111111111,87,3,30.02
16.93,26.91,0.0,1.0,0.0,0.0,1.0,2.496017205383579,11.11111111111111,1.1111111111111112,50,7,30.14
24.16,27.08,1.0,0.0,0.0,1.0,0.0,1.7024466169035557,17.77777777777778,7.222222222222222,49,9,30.2
22.15,20.78,1.0,0.0,0.0,1.0,0.0,6.784048942747681,12.222222222222221,0.0,44,12,30.17
27.19,25.63,1.0,0.0,0.0,1.0,0.0,8.656991792342593,17.77777777777778,7.777777777777778,52,15,30.17
19.41,24.1,1.0,0.0,0.0,1.0,0.0,6.556660233093254,12.222222222222221,1.1111111111111112,47,14,29.99
26.18,19.76,0.0,0.0,1.0,1.0,0.0,4.430087714970635,11.11111111111111,2.2222222222222223,54,15,30.02
27.24,19.37,0.0,0.0,1.0,1.0,0.0,4.684868441565251,11.11111111111111,2.2222222222222223,54,15,30.02
38.83,26.0,1.0,0.0,0.0,1.0,0.0,8.482532950894258,21.11111111111111,7.222222222222222,40,10,29.81
16.67,23.63,1.0,0.0,0.0,1.0,0.0,1.4441250434515547,11.11111111111111,1.1111111111111112,50,8,30.14
19.76,23.7,1.0,0.0,0.0,1.0,0.0,1.7032895232007952,12.222222222222221,0.0,44,12,30.17
25.09,28.04,1.0,0.0,0.0,1.0,0.0,6.470064944551712,21.11111111111111,7.222222222222222,40,10,29.81
24.69,27.33,1.0,0.0,0.0,1.0,0.0,8.883966341259004,11.11111111111111,1.1111111111111112,50,8,30.14
24.8,28.83,0.0,0.0,1.0,1.0,0.0,5.741372316448428,20.0,6.111111111111111,40,5,29.84
13.02,32.79,0.0,1.0,0.0,0.0,1.0,2.4967536203990814,11.11111111111111,1.1111111111111112,50,7,30.14
33.12,19.9,1.0,0.0,0.0,1.0,0.0,4.380814955502419,11.11111111111111,1.1111111111111112,50,13,30.17
34.13,16.38,1.0,0.0,0.0,1.0,0.0,5.957112389491585,11.11111111111111,1.1111111111111112,50,14,30.02
22.73,35.19,1.0,0.0,0.0,1.0,0.0,4.220924424389232,17.22222222222222,7.222222222222222,52,13,30.17
31.07,25.85,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.77777777777778,7.222222222222222,49,7,30.23
20.3,29.97,1.0,0.0,0.0,1.0,0.0,9.28425488151069,17.77777777777778,7.777777777777778,52,15,30.17
22.09,21.78,1.0,0.0,0.0,1.0,0.0,3.952826154654658,12.222222222222221,0.0,44,12,30.17
31.98,24.72,1.0,0.0,0.0,1.0,0.0,6.526871672219668,20.0,5.0,37,5,29.84
24.28,28.79,1.0,0.0,0.0,1.0,0.0,0.7682687367442962,17.77777777777778,7.777777777777778,52,10,30.23
22.62,30.98,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.77777777777778,7.222222222222222,49,7,30.23
22.04,26.24,1.0,0.0,0.0,1.0,0.0,4.379410062674985,10.0,0.0,50,7,30.17
22.22,28.55,1.0,0.0,0.0,1.0,0.0,6.7309851043636755,17.77777777777778,7.777777777777778,52,10,30.2
22.61,22.58,0.0,0.0,1.0,1.0,0.0,4.43871512269245,11.11111111111111,2.7777777777777777,58,14,30.02
21.43,35.15,1.0,0.0,0.0,1.0,0.0,4.681648222623198,17.77777777777778,7.777777777777778,52,13,30.17
24.8,33.52,1.0,0.0,0.0,1.0,0.0,6.52131940483833,21.11111111111111,7.777777777777778,43,9,29.81
23.07,28.62,1.0,0.0,0.0,1.0,0.0,4.249780239569676,17.77777777777778,7.222222222222222,49,7,30.23
29.97,30.04,1.0,0.0,0.0,1.0,0.0,6.549634953392846,21.11111111111111,7.777777777777778,43,9,29.81
23.31,29.49,1.0,0.0,0.0,1.0,0.0,6.749020503384837,17.77777777777778,7.777777777777778,52,10,30.2
20.62,21.69,1.0,0.0,0.0,1.0,0.0,9.077542251363438,11.11111111111111,0.0,47,9,30.17
30.26,24.67,0.0,0.0,1.0,1.0,0.0,5.9637512665116885,20.0,6.111111111111111,40,5,29.84
37.24,15.61,1.0,0.0,0.0,1.0,0.0,7.857861843443792,12.222222222222221,0.0,44,17,30.02
27.07,32.75,1.0,0.0,0.0,1.0,0.0,6.365429015790793,17.77777777777778,7.222222222222222,49,7,30.23
29.62,27.86,1.0,0.0,0.0,1.0,0.0,4.244167506693469,17.77777777777778,7.222222222222222,49,7,30.23
16.74,32.93,1.0,0.0,0.0,1.0,0.0,7.739449153722397,17.77777777777778,7.777777777777778,52,10,30.23
23.68,32.25,1.0,0.0,0.0,1.0,0.0,8.312379300104837,17.77777777777778,7.222222222222222,49,7,30.23
27.83,19.07,1.0,0.0,0.0,1.0,0.0,4.117848565043867,12.222222222222221,0.0,44,12,30.17
27.22,31.02,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
28.46,19.8,1.0,0.0,0.0,1.0,0.0,6.601544065809556,12.222222222222221,1.1111111111111112,47,13,29.99
23.62,26.24,1.0,0.0,0.0,1.0,0.0,6.5845491392063,12.222222222222221,2.2222222222222223,51,13,30.02
20.9,24.74,1.0,0.0,0.0,1.0,0.0,9.410396137911034,11.11111111111111,0.0,47,12,30.14
29.96,25.02,1.0,0.0,0.0,1.0,0.0,8.897215073032136,17.77777777777778,7.777777777777778,52,10,30.2
19.24,32.63,0.0,1.0,0.0,0.0,1.0,4.299311014378476,12.222222222222221,-1.1111111111111112,41,16,29.99
27.37,32.91,1.0,0.0,0.0,1.0,0.0,2.0098627986770023,17.77777777777778,7.777777777777778,52,13,30.17
25.6,28.94,1.0,0.0,0.0,1.0,0.0,2.4762854814241204,10.0,0.0,50,10,30.17
21.11,21.28,1.0,0.0,0.0,1.0,0.0,4.330822036740333,11.11111111111111,1.1111111111111112,50,13,30.17
25.88,28.98,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
24.57,34.39,1.0,0.0,0.0,1.0,0.0,6.409845931939822,21.11111111111111,7.222222222222222,40,10,29.81
26.67,19.35,1.0,0.0,0.0,1.0,0.0,8.256506007587658,12.222222222222221,0.0,44,17,30.02
22.35,28.54,1.0,0.0,0.0,1.0,0.0,6.738673920833417,17.77777777777778,7.777777777777778,52,15,30.17
27.46,26.42,1.0,0.0,0.0,1.0,0.0,2.4479731063093513,10.0,0.0,50,10,30.17
29.32,25.5,1.0,0.0,0.0,1.0,0.0,8.572712399475451,17.77777777777778,7.777777777777778,52,13,30.17
21.6,29.93,1.0,0.0,0.0,1.0,0.0,6.580694463319182,21.11111111111111,7.777777777777778,43,9,29.81
38.18,26.25,1.0,0.0,0.0,1.0,0.0,8.490098113186697,21.11111111111111,7.222222222222222,40,10,29.81
32.27,17.51,1.0,0.0,0.0,1.0,0.0,6.273945002162824,12.222222222222221,2.2222222222222223,51,13,30.02
21.27,33.81,1.0,0.0,0.0,1.0,0.0,4.3417195705193965,17.22222222222222,7.222222222222222,52,13,30.17
27.08,32.8,1.0,0.0,0.0,1.0,0.0,6.260845684428281,21.11111111111111,7.222222222222222,40,10,29.81
21.23,31.49,0.0,0.0,1.0,1.0,0.0,4.390157056126283,18.88888888888889,7.222222222222222,46,3,29.84
28.23,34.12,1.0,0.0,0.0,1.0,0.0,6.518245888883856,21.11111111111111,7.777777777777778,43,9,29.81
16.07,34.49,1.0,0.0,0.0,1.0,0.0,7.929245550209896,17.77777777777778,7.777777777777778,52,10,30.23
23.12,29.13,0.0,0.0,1.0,1.0,0.0,4.2525095893786515,18.88888888888889,7.222222222222222,46,3,29.84
20.84,21.08,1.0,0.0,0.0,1.0,0.0,0.8646217776785602,11.11111111111111,1.1111111111111112,50,8,30.14
20.15,22.24,1.0,0.0,0.0,1.0,0.0,1.7032895232007952,12.222222222222221,0.0,44,12,30.17
28.6,25.82,0.0,0.0,1.0,0.0,1.0,4.2060436499403355,7.777777777777778,6.111111111111111,87,3,30.02
19.9,31.81,1.0,0.0,0.0,1.0,0.0,7.753671120055269,17.77777777777778,7.777777777777778,52,10,30.23
22.23,29.87,1.0,0.0,0.0,1.0,0.0,2.4551329341770964,10.0,0.0,50,10,30.17
15.43,31.59,0.0,0.0,1.0,1.0,0.0,4.273432535855599,11.11111111111111,2.7777777777777777,58,14,30.02
25.67,28.55,1.0,0.0,0.0,1.0,0.0,2.437765286121071,10.0,0.0,50,10,30.17
23.08,23.6,0.0,0.0,1.0,1.0,0.0,4.248638801248515,11.11111111111111,2.7777777777777777,58,14,30.02
26.55,27.13,1.0,0.0,0.0,1.0,0.0,8.356302623961227,17.77777777777778,7.777777777777778,52,13,30.17
24.08,30.02,1.0,0.0,0.0,1.0,0.0,5.63440389626088,21.11111111111111,7.222222222222222,40,6,29.84
26.14,28.73,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
14.93,26.83,1.0,0.0,0.0,1.0,0.0,6.607279051716044,11.11111111111111,1.1111111111111112,50,13,30.17
32.17,24.33,1.0,0.0,0.0,1.0,0.0,4.249076633786182,17.77777777777778,7.222222222222222,49,7,30.23
23.94,28.71,1.0,0.0,0.0,1.0,0.0,8.13940473561435,17.77777777777778,7.777777777777778,52,10,30.2
40.32,25.32,1.0,0.0,0.0,1.0,0.0,8.300077811911152,20.0,10.0,52,14,29.78
24.24,30.03,0.0,0.0,1.0,0.0,1.0,4.299311014378476,7.777777777777778,6.111111111111111,87,2,30.02
18.34,27.55,0.0,1.0,0.0,0.0,1.0,2.4828948896208174,11.11111111111111,1.1111111111111112,50,7,30.14
21.26,25.18,1.0,0.0,0.0,1.0,0.0,6.645672953598572,12.222222222222221,2.2222222222222223,51,13,30.02
23.93,26.9,1.0,0.0,0.0,1.0,0.0,0.9573427301003167,17.77777777777778,7.777777777777778,52,15,30.17
24.4,26.52,1.0,0.0,0.0,1.0,0.0,1.7024466169035557,17.77777777777778,7.222222222222222,49,9,30.2
21.55,21.54,1.0,0.0,0.0,1.0,0.0,8.217840041987156,11.11111111111111,1.1111111111111112,50,13,30.17
22.75,29.62,1.0,0.0,0.0,1.0,0.0,4.980678033594213,11.11111111111111,1.1111111111111112,50,14,30.02
23.25,28.58,0.0,0.0,1.0,1.0,0.0,4.360297263304077,18.88888888888889,7.222222222222222,46,3,29.84
16.92,30.33,0.0,0.0,1.0,1.0,0.0,4.236347419381962,11.11111111111111,2.7777777777777777,58,14,30.02
19.23,23.48,1.0,0.0,0.0,1.0,0.0,8.341987052291799,11.11111111111111,1.1111111111111112,50,13,30.17
32.19,17.02,0.0,0.0,1.0,1.0,0.0,5.2882360802636645,11.11111111111111,2.2222222222222223,54,15,30.02
39.4,21.01,1.0,0.0,0.0,1.0,0.0,8.617271712664287,17.77777777777778,7.777777777777778,52,10,30.2
27.41,27.85,0.0,0.0,1.0,1.0,0.0,4.193948519930213,10.0,2.2222222222222223,58,13,30.02
22.3,20.49,1.0,0.0,0.0,1.0,0.0,4.646803071307311,11.11111111111111,0.0,47,9,30.17
22.26,30.61,1.0,0.0,0.0,1.0,0.0,5.898415778833264,20.0,5.0,37,5,29.84
36.37,27.99,1.0,0.0,0.0,1.0,0.0,8.625734049154547,20.0,10.0,52,14,29.78
24.75,26.57,1.0,0.0,0.0,1.0,0.0,6.282774730699714,17.77777777777778,7.777777777777778,52,10,30.23
34.2,28.58,1.0,0.0,0.0,1.0,0.0,7.241155323982755,20.0,7.777777777777778,46,14,29.78
18.47,24.06,1.0,0.0,0.0,1.0,0.0,1.3665530686471425,12.222222222222221,0.0,44,12,30.17
24.53,28.51,1.0,0.0,0.0,1.0,0.0,4.433883707830631,17.77777777777778,7.222222222222222,49,7,30.23
22.36,28.16,1.0,0.0,0.0,1.0,0.0,6.579345802398442,17.77777777777778,7.222222222222222,49,9,30.2
26.63,25.55,0.0,0.0,1.0,1.0,0.0,5.092222152791469,20.0,6.111111111111111,40,5,29.84
29.63,19.77,1.0,0.0,0.0,1.0,0.0,6.175269181672418,12.222222222222221,2.2222222222222223,51,13,30.02
17.26,23.4,1.0,0.0,0.0,1.0,0.0,1.330824503380815,11.11111111111111,1.1111111111111112,50,8,30.14
26.99,32.8,1.0,0.0,0.0,1.0,0.0,6.52131940483833,21.11111111111111,7.777777777777778,43,9,29.81
26.69,29.0,1.0,0.0,0.0,1.0,0.0,8.470307084076905,17.77777777777778,7.777777777777778,52,15,30.17
27.79,17.81,1.0,0.0,0.0,1.0,0.0,8.774462085470617,12.222222222222221,0.0,44,12,30.17
22.23,20.65,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
30.95,26.31,1.0,0.0,0.0,1.0,0.0,6.27159429238023,21.11111111111111,7.222222222222222,40,6,29.84
23.34,19.8,1.0,0.0,0.0,1.0,0.0,8.471287396676852,12.222222222222221,0.0,44,12,30.17
27.45,31.52,1.0,0.0,0.0,1.0,0.0,5.9436897916883265,17.77777777777778,7.222222222222222,49,7,30.23
11.93,27.9,1.0,0.0,0.0,1.0,0.0,9.124893535532165,11.11111111111111,0.0,47,9,30.17
26.06,29.72,1.0,0.0,0.0,1.0,0.0,5.522276788009226,21.11111111111111,7.222222222222222,40,6,29.84
23.5,27.82,1.0,0.0,0.0,1.0,0.0,5.950664606098128,17.77777777777778,7.777777777777778,52,10,30.23
31.3,19.41,0.0,0.0,1.0,1.0,0.0,5.172207176664118,11.11111111111111,2.2222222222222223,54,15,30.02
30.55,34.26,1.0,0.0,0.0,1.0,0.0,6.518245888883856,21.11111111111111,7.777777777777778,43,9,29.81
18.97,22.81,1.0,0.0,0.0,1.0,0.0,0.9413516688994779,11.11111111111111,0.0,47,9,30.17
25.24,27.42,1.0,0.0,0.0,1.0,0.0,4.418204912692571,17.77777777777778,7.222222222222222,49,9,30.2
34.24,18.39,1.0,0.0,0.0,1.0,0.0,5.816745620286123,11.11111111111111,1.1111111111111112,50,14,30.02
29.46,25.09,1.0,0.0,0.0,1.0,0.0,6.522951354357836,17.77777777777778,7.777777777777778,52,10,30.2
38.25,15.88,1.0,0.0,0.0,1.0,0.0,8.030549741268421,12.222222222222221,0.0,44,17,30.02
26.39,27.08,0.0,0.0,1.0,0.0,1.0,4.2060436499403355,7.777777777777778,6.111111111111111,87,3,30.02
26.46,17.9,1.0,0.0,0.0,1.0,0.0,8.705223425573276,12.222222222222221,1.1111111111111112,47,16,30.02
22.77,23.2,1.0,0.0,0.0,1.0,0.0,11.939164044189091,12.222222222222221,2.2222222222222223,51,13,30.02
16.06,28.38,1.0,0.0,0.0,1.0,0.0,2.487273120558031,11.11111111111111,1.1111111111111112,50,8,30.14
23.21,19.93,1.0,0.0,0.0,1.0,0.0,4.401264292062347,11.11111111111111,1.1111111111111112,50,13,30.17
30.87,26.31,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
22.91,27.12,1.0,0.0,0.0,1.0,0.0,3.0432819902412884,10.0,0.0,50,7,30.17
26.21,31.19,1.0,0.0,0.0,1.0,0.0,5.3065219246541835,17.77777777777778,7.777777777777778,52,13,30.17
21.03,30.65,1.0,0.0,0.0,1.0,0.0,4.980682892020249,11.11111111111111,1.1111111111111112,50,14,30.02
18.02,26.29,1.0,0.0,0.0,1.0,0.0,2.4830242554308875,11.11111111111111,0.0,47,12,30.14
19.96,28.32,1.0,0.0,0.0,1.0,0.0,4.317717596851583,17.77777777777778,7.777777777777778,52,13,30.17
23.1,29.27,1.0,0.0,0.0,1.0,0.0,2.437580381681337,10.0,0.0,50,10,30.17
22.42,30.39,0.0,0.0,1.0,1.0,0.0,4.381301277634962,18.88888888888889,7.222222222222222,46,3,29.84
23.58,29.39,1.0,0.0,0.0,1.0,0.0,4.251218084609729,17.77777777777778,7.777777777777778,52,15,30.17
27.11,18.55,1.0,0.0,0.0,1.0,0.0,8.619881611247086,12.222222222222221,1.1111111111111112,47,16,30.02
29.87,26.76,1.0,0.0,0.0,1.0,0.0,2.4479731063093513,10.0,0.0,50,10,30.17
23.63,31.88,1.0,0.0,0.0,1.0,0.0,6.264825095847579,21.11111111111111,7.222222222222222,40,10,29.81
24.89,29.19,1.0,0.0,0.0,1.0,0.0,5.677183397208406,21.11111111111111,7.222222222222222,40,6,29.84
13.05,28.52,0.0,1.0,0.0,0.0,1.0,2.4759324394228175,11.11111111111111,1.1111111111111112,50,7,30.14
30.44,17.59,1.0,0.0,0.0,1.0,0.0,7.086456472131177,12.222222222222221,0.0,44,17,30.02
29.08,18.0,1.0,0.0,0.0,1.0,0.0,8.710272065063263,12.222222222222221,1.1111111111111112,47,16,30.02
20.5,22.41,1.0,0.0,0.0,1.0,0.0,3.9794078196987575,12.222222222222221,0.0,44,12,30.17
25.04,18.81,1.0,0.0,0.0,1.0,0.0,8.703549311759788,12.222222222222221,1.1111111111111112,47,16,30.02
28.35,18.62,0.0,0.0,1.0,1.0,0.0,4.424562608976522,11.11111111111111,2.7777777777777777,58,14,30.02
33.08,17.13,1.0,0.0,0.0,1.0,0.0,8.366172191839818,12.222222222222221,1.1111111111111112,47,16,30.02
27.77,30.95,1.0,0.0,0.0,1.0,0.0,4.300105722897247,20.0,10.0,52,13,29.78
24.6,22.93,0.0,0.0,1.0,1.0,0.0,4.701300483787017,11.11111111111111,2.2222222222222223,54,15,30.02
21.03,30.52,1.0,0.0,0.0,1.0,0.0,2.4764592140136967,10.0,0.0,50,10,30.17
46.41,34.43,1.0,0.0,0.0,1.0,0.0,6.124952638672744,17.77777777777778,7.777777777777778,52,13,30.17
25.0,28.08,1.0,0.0,0.0,1.0,0.0,8.322725324206791,17.77777777777778,7.777777777777778,52,10,30.2
26.17,25.92,1.0,0.0,0.0,1.0,0.0,0.9549451214631507,17.77777777777778,7.777777777777778,52,10,30.2
28.85,24.18,0.0,0.0,1.0,1.0,0.0,5.135803131791439,20.0,6.111111111111111,40,5,29.84
27.16,26.57,1.0,0.0,0.0,1.0,0.0,6.560342154787655,21.11111111111111,7.777777777777778,43,9,29.81
21.97,36.8,1.0,0.0,0.0,1.0,0.0,6.710446581546701,17.77777777777778,7.777777777777778,52,10,30.23
21.17,31.34,0.0,0.0,1.0,0.0,1.0,4.299311014378476,8.88888888888889,5.0,76,14,30.02
20.42,28.93,1.0,0.0,0.0,1.0,0.0,6.666902747889436,17.77777777777778,7.777777777777778,52,15,30.17
30.22,33.79,1.0,0.0,0.0,1.0,0.0,4.817374480779288,20.0,10.0,52,13,29.78
31.91,24.4,1.0,0.0,0.0,1.0,0.0,8.842897895520489,17.77777777777778,7.777777777777778,52,10,30.2
29.6,25.02,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.77777777777778,7.222222222222222,49,7,30.23
28.46,19.31,1.0,0.0,0.0,1.0,0.0,8.70632842468188,12.222222222222221,0.0,44,16,30.02
17.05,35.45,1.0,0.0,0.0,1.0,0.0,4.231258683636566,17.22222222222222,7.222222222222222,52,13,30.17
17.17,28.28,0.0,0.0,1.0,1.0,0.0,4.28957572530282,11.11111111111111,2.7777777777777777,58,14,30.02
15.95,27.21,1.0,0.0,0.0,1.0,0.0,4.361108995311574,10.0,0.0,50,7,30.17
21.2,20.38,1.0,0.0,0.0,1.0,0.0,0.9700449888558156,11.11111111111111,1.1111111111111112,50,8,30.14
27.19,31.08,1.0,0.0,0.0,1.0,0.0,4.300105722897247,20.0,10.0,52,13,29.78
7.43,32.96,1.0,0.0,0.0,1.0,0.0,0.6104578933352918,10.0,0.0,50,7,30.17
14.62,26.81,0.0,1.0,0.0,0.0,1.0,2.4889155508028304,11.11111111111111,1.1111111111111112,50,7,30.14
28.84,28.24,0.0,0.0,1.0,1.0,0.0,4.265788710189831,10.0,2.2222222222222223,58,13,30.02
19.49,30.3,1.0,0.0,0.0,1.0,0.0,6.6042087257585935,17.77777777777778,7.777777777777778,52,10,30.23
27.65,28.34,1.0,0.0,0.0,1.0,0.0,6.8013922482159925,17.77777777777778,7.777777777777778,52,10,30.2
22.39,29.78,1.0,0.0,0.0,1.0,0.0,8.796100580835212,17.77777777777778,7.777777777777778,52,15,30.17
20.53,29.5,1.0,0.0,0.0,1.0,0.0,1.7024466169035557,17.77777777777778,7.222222222222222,49,9,30.2
