hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
23.14,22.44,1.0,0.0,0.0,1.0,0.0,5.6431955569404995
24.78,28.95,1.0,0.0,0.0,1.0,0.0,6.663187740965783
15.64,29.45,1.0,0.0,0.0,1.0,0.0,5.030227438766142
24.0,30.48,1.0,0.0,0.0,1.0,0.0,6.580792045255045
39.05,24.7,0.0,0.0,1.0,1.0,0.0,4.28771536809394
17.95,30.74,1.0,0.0,0.0,1.0,0.0,2.437915975437635
14.24,26.83,1.0,0.0,0.0,1.0,0.0,4.189604804307758
16.94,32.29,1.0,0.0,0.0,1.0,0.0,9.141760013307398
24.04,33.52,1.0,0.0,0.0,1.0,0.0,6.675766763432172
26.18,20.08,1.0,0.0,0.0,1.0,0.0,6.524204234355284
17.27,23.34,1.0,0.0,0.0,1.0,0.0,1.0245442805077882
21.81,30.5,1.0,0.0,0.0,1.0,0.0,6.803407931014501
17.23,30.98,1.0,0.0,0.0,1.0,0.0,7.700925992138113
19.52,32.13,1.0,0.0,0.0,1.0,0.0,4.299311014378476
27.36,25.2,1.0,0.0,0.0,1.0,0.0,8.522224589857306
22.56,28.16,1.0,0.0,0.0,1.0,0.0,6.605824209146921
18.7,29.09,1.0,0.0,0.0,1.0,0.0,4.299311014378476
31.47,19.13,0.0,0.0,1.0,1.0,0.0,4.980682892020249
39.61,21.92,1.0,0.0,0.0,1.0,0.0,8.256721073977088
26.38,20.4,1.0,0.0,0.0,1.0,0.0,8.132179056500533
31.63,24.34,1.0,0.0,0.0,1.0,0.0,8.545425476578462
19.41,23.53,1.0,0.0,0.0,1.0,0.0,8.584249000727375
27.69,17.58,1.0,0.0,0.0,1.0,0.0,8.656443995314701
32.97,17.01,1.0,0.0,0.0,1.0,0.0,6.441640459394303
19.85,32.04,0.0,0.0,1.0,1.0,0.0,4.451453717085941
25.58,21.59,1.0,0.0,0.0,1.0,0.0,8.32291078185192
25.49,21.48,1.0,0.0,0.0,1.0,0.0,7.7656064332862575
27.88,17.34,1.0,0.0,0.0,1.0,0.0,0.9878965876500789
25.44,28.15,1.0,0.0,0.0,1.0,0.0,5.845026050950144
16.79,27.35,0.0,1.0,0.0,0.0,1.0,2.474811995647094
36.44,26.08,1.0,0.0,0.0,1.0,0.0,7.091138861328596
27.16,26.71,0.0,0.0,1.0,0.0,1.0,4.2060436499403355
27.41,17.08,1.0,0.0,0.0,1.0,0.0,4.4561857035508865
26.28,18.88,1.0,0.0,0.0,1.0,0.0,7.832535131591042
22.63,19.47,1.0,0.0,0.0,1.0,0.0,1.311578665701103
24.13,34.4,1.0,0.0,0.0,1.0,0.0,6.5207525554116925
30.14,17.14,1.0,0.0,0.0,1.0,0.0,6.485727398364374
18.24,30.67,0.0,1.0,0.0,0.0,1.0,2.4420695823625125
26.23,30.92,1.0,0.0,0.0,1.0,0.0,6.411791219238184
28.09,30.48,0.0,0.0,1.0,1.0,0.0,4.300105722897247
34.04,16.66,1.0,0.0,0.0,1.0,0.0,8.847778569420747
28.33,18.28,0.0,0.0,1.0,1.0,0.0,4.432765489204429
14.17,34.24,1.0,0.0,0.0,1.0,0.0,7.734940705582633
25.56,29.2,1.0,0.0,0.0,1.0,0.0,2.437922808368058
22.91,31.86,0.0,0.0,1.0,1.0,0.0,4.300105722897247
42.1,24.5,1.0,0.0,0.0,1.0,0.0,8.716585121624092
29.06,27.33,1.0,0.0,0.0,1.0,0.0,6.343331904226034
22.51,28.46,1.0,0.0,0.0,1.0,0.0,6.592049914149306
21.82,19.14,1.0,0.0,0.0,1.0,0.0,4.242253207903859
20.96,37.01,1.0,0.0,0.0,1.0,0.0,7.555779316550791
17.5,28.95,1.0,0.0,0.0,1.0,0.0,4.345641550072273
14.84,35.66,1.0,0.0,0.0,1.0,0.0,8.226157294328603
25.02,29.03,1.0,0.0,0.0,1.0,0.0,6.77650625695641
25.58,19.26,1.0,0.0,0.0,1.0,0.0,8.82070012699432
29.25,32.5,1.0,0.0,0.0,1.0,0.0,6.5175632190724135
23.53,29.01,1.0,0.0,0.0,1.0,0.0,8.488826879756001
14.66,37.87,1.0,0.0,0.0,1.0,0.0,4.28771536809394
20.91,30.78,0.0,0.0,1.0,1.0,0.0,4.299311014378476
26.32,31.81,1.0,0.0,0.0,1.0,0.0,4.303785625823179
26.47,25.49,1.0,0.0,0.0,1.0,0.0,8.54227795345472
33.09,17.25,1.0,0.0,0.0,1.0,0.0,5.555341109225332
21.05,28.67,1.0,0.0,0.0,1.0,0.0,6.608611019031608
24.74,32.79,1.0,0.0,0.0,1.0,0.0,6.878414954283172
20.96,30.74,1.0,0.0,0.0,1.0,0.0,4.299311014378476
29.37,26.67,0.0,0.0,1.0,1.0,0.0,4.28771536809394
9.37,31.23,1.0,0.0,0.0,1.0,0.0,0.5936157067044184
20.87,31.86,0.0,0.0,1.0,0.0,1.0,4.299311014378476
17.32,34.33,1.0,0.0,0.0,1.0,0.0,4.28771536809394
16.25,25.72,1.0,0.0,0.0,1.0,0.0,2.4931364415905515
25.69,18.76,1.0,0.0,0.0,1.0,0.0,6.539217865346371
37.97,21.57,1.0,0.0,0.0,1.0,0.0,8.623541766563514
34.32,29.84,0.0,0.0,1.0,1.0,0.0,4.300105722897247
19.59,24.51,1.0,0.0,0.0,1.0,0.0,6.515900345312368
28.77,17.89,0.0,0.0,1.0,1.0,0.0,4.483615894641238
31.53,29.85,1.0,0.0,0.0,1.0,0.0,8.866554404742915
25.19,30.02,1.0,0.0,0.0,1.0,0.0,8.787138760476282
29.7,18.69,1.0,0.0,0.0,1.0,0.0,6.444104625983609
30.68,29.52,1.0,0.0,0.0,1.0,0.0,6.347685831970539
25.81,30.58,0.0,0.0,1.0,1.0,0.0,4.300105722897247
32.31,29.42,0.0,0.0,1.0,1.0,0.0,4.300105722897247
27.98,32.94,1.0,0.0,0.0,1.0,0.0,6.402478377387044
29.05,26.96,1.0,0.0,0.0,1.0,0.0,8.417466645219127
23.19,31.14,1.0,0.0,0.0,1.0,0.0,4.514545400048423
28.93,17.79,0.0,0.0,1.0,1.0,0.0,4.844656218962263
28.91,19.08,1.0,0.0,0.0,1.0,0.0,8.429446253321004
35.95,26.69,0.0,0.0,1.0,1.0,0.0,4.300105722897247
19.54,22.5,1.0,0.0,0.0,1.0,0.0,1.2522246074569245
22.02,27.27,1.0,0.0,0.0,1.0,0.0,4.299311014378476
16.84,34.4,0.0,0.0,1.0,1.0,0.0,4.385952819165972
26.75,20.19,1.0,0.0,0.0,1.0,0.0,7.254971133476829
11.56,30.23,1.0,0.0,0.0,1.0,0.0,2.5065151553845553
34.73,18.75,1.0,0.0,0.0,1.0,0.0,8.572712399475451
25.5,25.84,1.0,0.0,0.0,1.0,0.0,4.642881880916882
35.09,25.4,0.0,0.0,1.0,1.0,0.0,4.28771536809394
22.24,30.22,1.0,0.0,0.0,1.0,0.0,4.08861115933385
18.29,30.91,0.0,1.0,0.0,0.0,1.0,4.299311014378476
21.13,29.84,1.0,0.0,0.0,1.0,0.0,6.1035726346341646
28.74,25.51,0.0,0.0,1.0,1.0,0.0,5.577683344240162
31.33,26.65,0.0,0.0,1.0,1.0,0.0,4.28771536809394
23.68,29.71,1.0,0.0,0.0,1.0,0.0,2.608059917676314
18.5,34.61,1.0,0.0,0.0,1.0,0.0,6.426224351670215
18.74,23.11,1.0,0.0,0.0,1.0,0.0,8.531650343802744
22.62,28.66,1.0,0.0,0.0,1.0,0.0,2.5553587044378094
20.87,29.3,1.0,0.0,0.0,1.0,0.0,4.245451012709614
18.37,31.49,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
24.35,28.4,1.0,0.0,0.0,1.0,0.0,2.480199675780994
22.0,28.87,1.0,0.0,0.0,1.0,0.0,4.654019098500362
28.76,16.6,1.0,0.0,0.0,1.0,0.0,8.650011946250126
20.62,29.02,1.0,0.0,0.0,1.0,0.0,7.737500392351709
25.65,21.33,1.0,0.0,0.0,1.0,0.0,4.153342582300748
32.53,23.5,1.0,0.0,0.0,1.0,0.0,8.262651002920604
25.14,29.33,1.0,0.0,0.0,1.0,0.0,2.0762613257701727
30.57,16.6,1.0,0.0,0.0,1.0,0.0,6.48762412476481
28.95,27.04,1.0,0.0,0.0,1.0,0.0,2.43767283389454
27.72,27.17,1.0,0.0,0.0,1.0,0.0,2.4381077149824675
20.21,21.15,1.0,0.0,0.0,1.0,0.0,4.28938678852162
31.71,25.8,1.0,0.0,0.0,1.0,0.0,6.265285619272128
17.94,23.84,1.0,0.0,0.0,1.0,0.0,4.06204883842616
21.7,24.05,1.0,0.0,0.0,1.0,0.0,4.251821613991332
26.1,18.98,1.0,0.0,0.0,1.0,0.0,8.44972237575216
28.52,26.67,1.0,0.0,0.0,1.0,0.0,2.435854696609512
15.19,27.43,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
18.17,32.07,0.0,1.0,0.0,0.0,1.0,2.436522341895424
29.83,29.6,1.0,0.0,0.0,1.0,0.0,6.675766763432172
23.64,20.69,1.0,0.0,0.0,1.0,0.0,8.859861828197603
32.68,29.79,1.0,0.0,0.0,1.0,0.0,3.108037517808854
24.77,29.08,0.0,0.0,1.0,1.0,0.0,4.2844303446956085
24.8,23.49,1.0,0.0,0.0,1.0,0.0,5.3028418136341395
23.04,29.16,0.0,0.0,1.0,1.0,0.0,4.237896897233636
24.45,21.41,1.0,0.0,0.0,1.0,0.0,6.305107843105346
29.14,28.11,1.0,0.0,0.0,1.0,0.0,7.121014896209241
22.6,34.21,1.0,0.0,0.0,1.0,0.0,6.476899155696066
22.07,30.93,0.0,0.0,1.0,0.0,1.0,4.299311014378476
21.53,20.53,1.0,0.0,0.0,1.0,0.0,1.0134247195338695
33.73,27.26,1.0,0.0,0.0,1.0,0.0,6.403885086120287
30.27,18.56,0.0,0.0,1.0,1.0,0.0,4.366712963996685
22.85,20.69,1.0,0.0,0.0,1.0,0.0,8.372783627966973
19.09,29.13,1.0,0.0,0.0,1.0,0.0,4.299311014378476
25.83,21.45,1.0,0.0,0.0,1.0,0.0,6.547680188960149
20.19,31.31,0.0,0.0,1.0,1.0,0.0,4.299311014378476
24.25,30.92,1.0,0.0,0.0,1.0,0.0,4.208162000012429
24.61,28.22,0.0,0.0,1.0,1.0,0.0,4.304478252203349
16.53,27.32,0.0,1.0,0.0,0.0,1.0,2.4888358965156985
21.08,21.09,1.0,0.0,0.0,1.0,0.0,8.31520178704568
21.08,27.77,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
21.65,20.63,1.0,0.0,0.0,1.0,0.0,1.4874359203891137
28.12,27.18,1.0,0.0,0.0,1.0,0.0,6.585828455482282
38.19,15.84,1.0,0.0,0.0,1.0,0.0,8.146863768992695
22.02,29.2,1.0,0.0,0.0,1.0,0.0,8.145051174113231
18.51,31.52,0.0,1.0,0.0,0.0,1.0,2.4465035855923394
22.64,20.6,1.0,0.0,0.0,1.0,0.0,0.8910513500533466
24.89,18.12,1.0,0.0,0.0,1.0,0.0,0.9463120759908671
35.95,24.89,0.0,0.0,1.0,1.0,0.0,4.28771536809394
26.13,27.94,1.0,0.0,0.0,1.0,0.0,6.55541727234719
25.56,18.51,1.0,0.0,0.0,1.0,0.0,0.93615432569639
21.16,24.18,1.0,0.0,0.0,1.0,0.0,6.601068388319143
28.69,28.59,1.0,0.0,0.0,1.0,0.0,4.105971170199552
27.02,17.67,1.0,0.0,0.0,1.0,0.0,8.792008579833302
20.88,30.69,1.0,0.0,0.0,1.0,0.0,2.455793853215426
31.85,25.63,1.0,0.0,0.0,1.0,0.0,0.8562248341397158
29.29,23.87,0.0,0.0,1.0,1.0,0.0,4.980678033594213
21.8,20.75,1.0,0.0,0.0,1.0,0.0,0.8706892976133438
19.84,30.81,0.0,0.0,1.0,1.0,0.0,4.2539298328151816
24.11,27.27,1.0,0.0,0.0,1.0,0.0,4.243640416885581
33.62,24.39,1.0,0.0,0.0,1.0,0.0,6.586814313974774
20.63,29.21,1.0,0.0,0.0,1.0,0.0,4.258590725522377
29.72,18.7,1.0,0.0,0.0,1.0,0.0,7.161859624989943
20.97,28.37,1.0,0.0,0.0,1.0,0.0,8.299570220708905
18.64,32.49,0.0,1.0,0.0,0.0,1.0,4.299311014378476
37.64,26.54,1.0,0.0,0.0,1.0,0.0,8.833187174411245
21.84,20.28,1.0,0.0,0.0,1.0,0.0,0.8955555156485658
30.09,26.29,1.0,0.0,0.0,1.0,0.0,4.299585940551366
31.53,14.9,1.0,0.0,0.0,1.0,0.0,4.500532125626633
21.46,30.49,0.0,0.0,1.0,1.0,0.0,4.430232875114024
24.98,27.23,1.0,0.0,0.0,1.0,0.0,6.529407334760326
28.33,19.06,1.0,0.0,0.0,1.0,0.0,6.9716074055777595
22.65,22.14,1.0,0.0,0.0,1.0,0.0,5.298157447850889
24.97,27.32,0.0,0.0,1.0,1.0,0.0,5.35295420014461
29.54,29.76,1.0,0.0,0.0,1.0,0.0,7.11573820884339
15.06,30.66,1.0,0.0,0.0,1.0,0.0,2.5145460453645554
22.55,20.13,1.0,0.0,0.0,1.0,0.0,0.9316159808879092
22.62,20.51,1.0,0.0,0.0,1.0,0.0,4.233426444572955
28.22,28.7,0.0,0.0,1.0,1.0,0.0,4.265788710189831
25.07,18.74,1.0,0.0,0.0,1.0,0.0,7.687156947840203
17.99,23.11,1.0,0.0,0.0,1.0,0.0,4.427880182933282
24.32,27.85,1.0,0.0,0.0,1.0,0.0,8.4654020514402
21.4,28.72,0.0,1.0,0.0,0.0,1.0,2.440008351355948
16.62,31.46,1.0,0.0,0.0,1.0,0.0,0.6091924876900585
24.21,29.4,0.0,0.0,1.0,0.0,1.0,4.299311014378476
22.5,30.43,0.0,0.0,1.0,1.0,0.0,4.238238936925824
16.57,27.32,1.0,0.0,0.0,1.0,0.0,4.2972144683442535
24.94,20.12,1.0,0.0,0.0,1.0,0.0,8.35274726115589
25.75,19.41,0.0,1.0,0.0,0.0,1.0,0.8782767671678249
27.65,31.1,1.0,0.0,0.0,1.0,0.0,4.300105722897247
48.06,22.63,1.0,0.0,0.0,1.0,0.0,8.82723872335201
9.56,33.9,0.0,1.0,0.0,0.0,1.0,2.5065077414977264
30.53,18.07,1.0,0.0,0.0,1.0,0.0,5.660635307390212
42.4,26.18,1.0,0.0,0.0,1.0,0.0,8.702480147075374
9.0,32.32,0.0,1.0,0.0,0.0,1.0,2.5054938475161364
34.12,17.3,1.0,0.0,0.0,1.0,0.0,6.340083958370855
34.09,20.22,1.0,0.0,0.0,1.0,0.0,6.580792045255045
25.25,26.72,1.0,0.0,0.0,1.0,0.0,6.503064219608818
29.96,26.84,1.0,0.0,0.0,1.0,0.0,6.284692560876236
35.59,26.4,1.0,0.0,0.0,1.0,0.0,7.011185330983967
33.91,26.73,0.0,0.0,1.0,1.0,0.0,4.300105722897247
22.61,27.13,1.0,0.0,0.0,1.0,0.0,4.299311014378476
27.38,23.58,0.0,0.0,1.0,1.0,0.0,4.980682892020249
23.04,28.13,1.0,0.0,0.0,1.0,0.0,4.180845640040477
27.83,28.51,1.0,0.0,0.0,1.0,0.0,5.58511394811563
20.73,29.12,1.0,0.0,0.0,1.0,0.0,4.265788710189831
28.01,17.79,1.0,0.0,0.0,1.0,0.0,8.780470925336765
25.01,26.82,1.0,0.0,0.0,1.0,0.0,8.532539645022595
24.48,29.05,1.0,0.0,0.0,1.0,0.0,6.287271366302201
19.33,30.53,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
54.13,20.42,1.0,0.0,0.0,1.0,0.0,8.792523460851957
29.17,25.92,1.0,0.0,0.0,1.0,0.0,5.782283656436032
27.77,19.31,0.0,0.0,1.0,1.0,0.0,5.144409476487237
36.6,15.84,1.0,0.0,0.0,1.0,0.0,6.512067601295515
28.26,27.09,1.0,0.0,0.0,1.0,0.0,6.234727972421402
30.53,25.44,1.0,0.0,0.0,1.0,0.0,6.6454307560153945
12.59,30.4,1.0,0.0,0.0,1.0,0.0,9.343751676048726
23.63,34.09,1.0,0.0,0.0,1.0,0.0,4.241237421633698
19.57,24.46,1.0,0.0,0.0,1.0,0.0,5.911807531090795
21.96,24.6,1.0,0.0,0.0,1.0,0.0,6.548014800128586
23.1,29.45,0.0,0.0,1.0,1.0,0.0,4.39725390866985
26.32,27.61,1.0,0.0,0.0,1.0,0.0,6.125103255599473
22.96,36.81,1.0,0.0,0.0,1.0,0.0,4.139151360905146
27.58,28.81,1.0,0.0,0.0,1.0,0.0,7.563648352095806
30.22,26.77,0.0,0.0,1.0,1.0,0.0,4.28771536809394
18.21,23.33,1.0,0.0,0.0,1.0,0.0,5.9143391726117285
23.52,27.75,1.0,0.0,0.0,1.0,0.0,6.587718143471933
20.98,26.39,1.0,0.0,0.0,1.0,0.0,6.789895139237745
23.86,28.2,1.0,0.0,0.0,1.0,0.0,4.258283529001764
20.67,31.93,0.0,0.0,1.0,0.0,1.0,4.299311014378476
19.85,29.94,1.0,0.0,0.0,1.0,0.0,4.25842578343285
28.34,32.82,1.0,0.0,0.0,1.0,0.0,6.7706554548835385
21.79,32.48,0.0,0.0,1.0,1.0,0.0,4.299311014378476
24.94,29.56,1.0,0.0,0.0,1.0,0.0,3.0265238551154225
27.15,20.57,1.0,0.0,0.0,1.0,0.0,5.321097617496404
16.76,28.53,1.0,0.0,0.0,1.0,0.0,2.271717311367355
28.88,29.66,1.0,0.0,0.0,1.0,0.0,6.675766763432172
34.35,17.67,1.0,0.0,0.0,1.0,0.0,5.957112389491585
20.63,28.37,0.0,1.0,0.0,0.0,1.0,2.5553587044378094
22.06,29.85,1.0,0.0,0.0,1.0,0.0,8.472949478206564
17.8,26.44,1.0,0.0,0.0,1.0,0.0,4.221773265250264
21.99,30.69,1.0,0.0,0.0,1.0,0.0,6.740494770239746
18.58,21.47,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
17.21,26.75,1.0,0.0,0.0,1.0,0.0,4.406991936534646
32.02,16.95,1.0,0.0,0.0,1.0,0.0,8.749899058817626
35.51,19.92,1.0,0.0,0.0,1.0,0.0,4.216399277009299
31.82,29.7,1.0,0.0,0.0,1.0,0.0,8.850026076685566
16.29,33.65,0.0,1.0,0.0,0.0,1.0,4.299311014378476
16.25,33.0,1.0,0.0,0.0,1.0,0.0,7.704849248353277
29.58,26.38,1.0,0.0,0.0,1.0,0.0,6.641543145250929
29.08,26.82,1.0,0.0,0.0,1.0,0.0,5.959024045451635
25.07,26.3,1.0,0.0,0.0,1.0,0.0,6.924740701470703
20.06,25.36,1.0,0.0,0.0,1.0,0.0,5.618051879380108
24.22,21.12,1.0,0.0,0.0,1.0,0.0,5.916198624147117
28.27,19.09,1.0,0.0,0.0,1.0,0.0,6.699721375520961
25.56,30.1,1.0,0.0,0.0,1.0,0.0,5.522276788009226
22.14,19.58,1.0,0.0,0.0,1.0,0.0,4.223187447275408
22.06,22.96,1.0,0.0,0.0,1.0,0.0,4.597832516296852
31.14,24.89,1.0,0.0,0.0,1.0,0.0,8.751848238588137
30.04,29.15,0.0,0.0,1.0,1.0,0.0,4.299311014378476
27.43,19.38,0.0,0.0,1.0,1.0,0.0,4.458559936111469
30.01,32.43,1.0,0.0,0.0,1.0,0.0,7.247544706976062
20.18,24.68,1.0,0.0,0.0,1.0,0.0,6.756557020288236
30.08,17.14,1.0,0.0,0.0,1.0,0.0,8.916103137426763
21.74,29.24,1.0,0.0,0.0,1.0,0.0,6.758163288093669
21.29,28.53,1.0,0.0,0.0,1.0,0.0,2.4439013698932412
25.63,27.08,1.0,0.0,0.0,1.0,0.0,8.354154509699626
23.76,27.69,0.0,0.0,1.0,1.0,0.0,4.584684488042544
13.46,31.28,0.0,1.0,0.0,0.0,1.0,2.4853372055570757
16.12,33.54,0.0,1.0,0.0,0.0,1.0,4.299311014378476
15.99,25.43,1.0,0.0,0.0,1.0,0.0,8.229082078360735
29.5,15.79,1.0,0.0,0.0,1.0,0.0,8.619458604238783
23.31,27.98,0.0,0.0,1.0,1.0,0.0,4.548558918070491
20.38,30.63,1.0,0.0,0.0,1.0,0.0,4.257952205412157
23.11,29.6,1.0,0.0,0.0,1.0,0.0,2.4398955204658472
18.61,30.09,1.0,0.0,0.0,1.0,0.0,1.4042847548579689
30.33,28.03,1.0,0.0,0.0,1.0,0.0,8.087893381731494
18.91,32.0,1.0,0.0,0.0,1.0,0.0,7.761835716639253
25.05,28.44,0.0,0.0,1.0,0.0,1.0,4.265788710189831
23.4,29.42,1.0,0.0,0.0,1.0,0.0,2.4398955204658472
19.55,22.07,1.0,0.0,0.0,1.0,0.0,4.421922468285882
25.46,26.64,0.0,0.0,1.0,1.0,0.0,4.813828796018897
11.42,32.68,0.0,1.0,0.0,0.0,1.0,2.479437057756346
19.54,29.28,1.0,0.0,0.0,1.0,0.0,4.299311014378476
33.6,16.57,1.0,0.0,0.0,1.0,0.0,8.678391273156056
23.15,30.1,1.0,0.0,0.0,1.0,0.0,4.28771536809394
22.76,20.24,1.0,0.0,0.0,1.0,0.0,8.780098523264328
16.82,24.59,1.0,0.0,0.0,1.0,0.0,4.209355327173636
16.22,33.69,0.0,1.0,0.0,0.0,1.0,4.299311014378476
25.08,27.35,0.0,0.0,1.0,1.0,0.0,5.286937599100786
23.51,20.33,1.0,0.0,0.0,1.0,0.0,8.191105736201544
17.82,26.42,1.0,0.0,0.0,1.0,0.0,2.484473039224269
24.83,27.26,0.0,0.0,1.0,1.0,0.0,5.231820553067207
36.74,22.3,1.0,0.0,0.0,1.0,0.0,8.587853394887066
17.13,25.33,1.0,0.0,0.0,1.0,0.0,8.228028644280322
30.02,31.33,1.0,0.0,0.0,1.0,0.0,6.411791219238184
20.29,23.15,1.0,0.0,0.0,1.0,0.0,4.226432185439245
16.29,27.3,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
39.07,24.9,0.0,0.0,1.0,1.0,0.0,4.265788710189831
27.42,30.6,1.0,0.0,0.0,1.0,0.0,4.189202141760108
31.43,17.62,1.0,0.0,0.0,1.0,0.0,6.631246121951052
23.29,29.36,1.0,0.0,0.0,1.0,0.0,2.5471719596928564
27.86,18.39,1.0,0.0,0.0,1.0,0.0,8.6335319908826
34.47,22.57,1.0,0.0,0.0,1.0,0.0,8.821581197338011
19.84,23.15,1.0,0.0,0.0,1.0,0.0,6.579506306053246
13.69,30.75,1.0,0.0,0.0,1.0,0.0,2.428065177921014
11.94,28.23,1.0,0.0,0.0,1.0,0.0,0.6252707537748935
27.4,18.49,1.0,0.0,0.0,1.0,0.0,8.359408554907501
23.92,28.98,1.0,0.0,0.0,1.0,0.0,8.488826879756001
21.57,31.42,0.0,0.0,1.0,0.0,1.0,4.299311014378476
20.54,28.77,1.0,0.0,0.0,1.0,0.0,7.860128154470476
59.55,15.76,0.0,0.0,1.0,0.0,1.0,2.4352485138909366
32.18,28.6,1.0,0.0,0.0,1.0,0.0,7.172755290365877
19.45,24.44,1.0,0.0,0.0,1.0,0.0,6.7783529841797145
21.95,19.63,1.0,0.0,0.0,1.0,0.0,4.694615664822276
10.61,33.06,0.0,1.0,0.0,0.0,1.0,2.479437057756346
25.64,30.21,1.0,0.0,0.0,1.0,0.0,5.726082478905395
28.23,31.14,1.0,0.0,0.0,1.0,0.0,4.300105722897247
21.35,26.72,1.0,0.0,0.0,1.0,0.0,3.0059241240232306
29.19,25.32,0.0,0.0,1.0,0.0,1.0,4.2060436499403355
18.94,24.25,1.0,0.0,0.0,1.0,0.0,6.570131914647755
24.58,26.75,1.0,0.0,0.0,1.0,0.0,0.9655750556786995
32.16,18.03,0.0,0.0,1.0,1.0,0.0,5.6766807136247674
24.87,26.09,1.0,0.0,0.0,1.0,0.0,8.711534223381333
20.25,31.59,0.0,0.0,1.0,1.0,0.0,4.4007643582041265
26.67,18.85,1.0,0.0,0.0,1.0,0.0,7.23426469486806
32.4,20.22,0.0,0.0,1.0,1.0,0.0,4.980863115012409
24.81,31.85,1.0,0.0,0.0,1.0,0.0,6.265285619272128
27.72,26.39,1.0,0.0,0.0,1.0,0.0,6.803641229061044
22.35,28.46,0.0,1.0,0.0,0.0,1.0,2.4497425532016126
35.77,19.51,1.0,0.0,0.0,1.0,0.0,4.272612306614106
24.89,27.1,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
27.04,30.34,1.0,0.0,0.0,1.0,0.0,1.5538392320635035
27.45,26.4,1.0,0.0,0.0,1.0,0.0,6.549526020772802
34.2,26.31,1.0,0.0,0.0,1.0,0.0,8.640704665023518
26.49,19.66,1.0,0.0,0.0,1.0,0.0,7.024942352685104
28.58,17.87,1.0,0.0,0.0,1.0,0.0,6.516202197889284
19.45,30.79,0.0,1.0,0.0,0.0,1.0,2.440008351355948
8.76,33.44,1.0,0.0,0.0,1.0,0.0,0.6074205584906643
21.77,20.7,1.0,0.0,0.0,1.0,0.0,8.374180415334678
27.73,19.05,1.0,0.0,0.0,1.0,0.0,6.022584558849895
16.25,27.3,0.0,1.0,0.0,0.0,1.0,2.4908204359461488
22.42,29.23,0.0,0.0,1.0,1.0,0.0,4.496597781928417
15.59,33.43,1.0,0.0,0.0,1.0,0.0,7.768931734498248
24.71,31.34,1.0,0.0,0.0,1.0,0.0,6.383321239984876
19.46,26.86,1.0,0.0,0.0,1.0,0.0,2.6321140300512083
25.16,18.81,1.0,0.0,0.0,1.0,0.0,1.973428423228714
31.93,26.22,0.0,0.0,1.0,1.0,0.0,4.28771536809394
26.07,17.94,1.0,0.0,0.0,1.0,0.0,4.1746636146235945
16.17,28.23,1.0,0.0,0.0,1.0,0.0,6.586814313974774
22.54,33.48,1.0,0.0,0.0,1.0,0.0,4.300105722897247
11.22,37.34,1.0,0.0,0.0,1.0,0.0,0.6031192573838099
28.07,31.13,1.0,0.0,0.0,1.0,0.0,4.300105722897247
30.13,23.92,0.0,0.0,1.0,0.0,1.0,4.265788710189831
21.59,33.76,1.0,0.0,0.0,1.0,0.0,5.532762961666477
20.69,30.77,0.0,0.0,1.0,1.0,0.0,4.265788710189831
39.96,26.93,1.0,0.0,0.0,1.0,0.0,8.628391311642726
30.35,24.98,1.0,0.0,0.0,1.0,0.0,4.342652039839143
33.32,28.71,1.0,0.0,0.0,1.0,0.0,8.699461972581652
36.44,30.0,1.0,0.0,0.0,1.0,0.0,7.643291467076153
15.45,35.89,1.0,0.0,0.0,1.0,0.0,4.28771536809394
35.29,20.73,1.0,0.0,0.0,1.0,0.0,6.600327486369048
23.6,29.21,0.0,0.0,1.0,1.0,0.0,5.741372316448428
31.18,18.3,1.0,0.0,0.0,1.0,0.0,5.875990598126534
23.47,19.92,1.0,0.0,0.0,1.0,0.0,8.835830502558803
41.71,23.96,0.0,0.0,1.0,1.0,0.0,4.300105722897247
17.13,23.77,1.0,0.0,0.0,1.0,0.0,4.0077983691782695
24.09,30.76,0.0,0.0,1.0,1.0,0.0,4.300105722897247
25.33,27.43,1.0,0.0,0.0,1.0,0.0,4.427871586465607
24.9,27.67,0.0,0.0,1.0,0.0,1.0,4.299311014378476
22.75,28.46,1.0,0.0,0.0,1.0,0.0,8.344943448223711
28.1,24.64,1.0,0.0,0.0,1.0,0.0,8.671936161333141
21.31,29.05,1.0,0.0,0.0,1.0,0.0,9.426532139796212
32.56,30.52,0.0,0.0,1.0,1.0,0.0,4.300105722897247
26.4,26.11,0.0,0.0,1.0,1.0,0.0,4.942627017210599
16.57,24.02,1.0,0.0,0.0,1.0,0.0,1.2565830279011139
27.3,24.15,1.0,0.0,0.0,1.0,0.0,4.508668378714924
19.71,24.28,1.0,0.0,0.0,1.0,0.0,4.16077589198121
22.38,30.58,0.0,0.0,1.0,0.0,1.0,4.299311014378476
16.99,25.58,1.0,0.0,0.0,1.0,0.0,6.47893774192849
24.78,21.95,1.0,0.0,0.0,1.0,0.0,6.627926866321747
