timestamp,hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2018-03-25 12:27:02,23.68,32.25,1.0,0.0,0.0,1.0,0.0,8.312379300104837
2018-03-25 12:27:48,11.22,37.34,1.0,0.0,0.0,1.0,0.0,0.6031192573838099
2018-03-25 12:28:05,17.93,32.73,1.0,0.0,0.0,1.0,0.0,8.298370949632405
2018-03-25 12:28:57,16.62,31.46,1.0,0.0,0.0,1.0,0.0,0.6091924876900585
2018-03-25 12:29:22,20.74,29.99,1.0,0.0,0.0,1.0,0.0,4.470962430163644
2018-03-25 12:29:34,14.84,35.66,1.0,0.0,0.0,1.0,0.0,8.226157294328603
2018-03-25 12:30:19,21.39,30.17,1.0,0.0,0.0,1.0,0.0,8.168957645504703
2018-03-25 12:30:50,15.78,34.58,1.0,0.0,0.0,1.0,0.0,8.078610670325777
2018-03-25 12:31:26,19.49,30.3,1.0,0.0,0.0,1.0,0.0,6.6042087257585935
2018-03-25 12:31:40,20.15,30.95,1.0,0.0,0.0,1.0,0.0,8.149870325591843
2018-03-25 12:32:29,22.79,28.15,1.0,0.0,0.0,1.0,0.0,4.6122378229053025
2018-03-25 12:32:32,24.57,29.62,1.0,0.0,0.0,1.0,0.0,6.574307260398932
2018-03-25 12:33:06,22.09,29.34,1.0,0.0,0.0,1.0,0.0,8.145051174113231
2018-03-25 12:33:51,22.02,29.2,1.0,0.0,0.0,1.0,0.0,8.145051174113231
2018-03-25 12:34:29,20.21,30.3,1.0,0.0,0.0,1.0,0.0,9.137078552915646
2018-03-25 12:34:35,22.0,28.87,1.0,0.0,0.0,1.0,0.0,4.654019098500362
2018-03-25 12:35:12,22.09,29.38,1.0,0.0,0.0,1.0,0.0,6.566968043417604
2018-03-25 12:35:32,16.07,34.49,1.0,0.0,0.0,1.0,0.0,7.929245550209896
2018-03-25 12:36:16,22.17,28.4,1.0,0.0,0.0,1.0,0.0,4.670502503594399
2018-03-25 12:36:49,15.79,34.56,1.0,0.0,0.0,1.0,0.0,7.761373893833408
2018-03-25 12:37:28,19.53,31.84,1.0,0.0,0.0,1.0,0.0,7.761672245447326
2018-03-25 12:37:51,21.97,36.8,1.0,0.0,0.0,1.0,0.0,6.710446581546701
2018-03-25 12:38:06,18.91,32.0,1.0,0.0,0.0,1.0,0.0,7.761835716639253
2018-03-25 12:38:30,22.28,28.27,1.0,0.0,0.0,1.0,0.0,4.710284807024245
2018-03-25 12:39:15,22.15,28.05,1.0,0.0,0.0,1.0,0.0,9.118280191642773
2018-03-25 12:39:51,21.76,28.39,1.0,0.0,0.0,1.0,0.0,0.8005517796245435
2018-03-25 12:40:04,21.88,28.56,1.0,0.0,0.0,1.0,0.0,9.13311951998882
2018-03-25 12:40:36,24.28,28.79,1.0,0.0,0.0,1.0,0.0,0.7682687367442962
2018-03-25 12:41:15,19.72,31.44,1.0,0.0,0.0,1.0,0.0,7.763267397605873
2018-03-25 12:41:54,20.96,37.01,1.0,0.0,0.0,1.0,0.0,7.555779316550791
2018-03-25 12:42:00,21.42,28.07,1.0,0.0,0.0,1.0,0.0,9.13311951998882
2018-03-25 12:42:43,25.5,25.84,1.0,0.0,0.0,1.0,0.0,4.642881880916882
2018-03-25 12:43:20,21.48,30.6,1.0,0.0,0.0,1.0,0.0,7.853173845754366
2018-03-25 12:43:55,21.13,29.84,1.0,0.0,0.0,1.0,0.0,6.1035726346341646
2018-03-25 12:44:08,20.23,37.15,1.0,0.0,0.0,1.0,0.0,8.128322369285724
2018-03-25 12:44:54,27.21,25.39,1.0,0.0,0.0,1.0,0.0,4.500970409228758
2018-03-25 12:45:16,25.09,26.07,1.0,0.0,0.0,1.0,0.0,4.4343189960000995
2018-03-25 12:45:46,15.77,35.03,1.0,0.0,0.0,1.0,0.0,7.72163998260639
2018-03-25 12:46:20,27.3,24.15,1.0,0.0,0.0,1.0,0.0,4.508668378714924
2018-03-25 12:46:59,24.82,26.22,1.0,0.0,0.0,1.0,0.0,4.4930810337500215
2018-03-25 12:47:02,25.55,25.29,1.0,0.0,0.0,1.0,0.0,4.458982055737485
2018-03-25 12:47:31,20.68,32.04,1.0,0.0,0.0,1.0,0.0,7.77524434324583
2018-03-25 12:48:16,28.11,23.46,1.0,0.0,0.0,1.0,0.0,4.4687889008548005
2018-03-25 12:48:47,19.9,31.81,1.0,0.0,0.0,1.0,0.0,7.753671120055269
2018-03-25 12:49:22,23.2,28.18,1.0,0.0,0.0,1.0,0.0,5.937858746147205
2018-03-25 12:49:48,13.64,37.09,1.0,0.0,0.0,1.0,0.0,8.792030903682548
2018-03-25 12:50:25,23.5,27.82,1.0,0.0,0.0,1.0,0.0,5.950664606098128
2018-03-25 12:50:42,15.59,33.43,1.0,0.0,0.0,1.0,0.0,7.768931734498248
2018-03-25 12:51:00,25.13,25.57,1.0,0.0,0.0,1.0,0.0,8.65228984853155
2018-03-25 12:51:35,14.92,33.55,1.0,0.0,0.0,1.0,0.0,1.1475002420921236
2018-03-25 12:52:10,16.52,31.41,1.0,0.0,0.0,1.0,0.0,7.722989275765838
2018-03-25 12:52:50,16.25,33.0,1.0,0.0,0.0,1.0,0.0,7.704849248353277
2018-03-25 12:53:09,16.74,32.93,1.0,0.0,0.0,1.0,0.0,7.739449153722397
2018-03-25 12:53:45,15.96,31.99,1.0,0.0,0.0,1.0,0.0,7.7036459852694295
2018-03-25 12:54:28,21.15,28.56,1.0,0.0,0.0,1.0,0.0,5.94416349251488
2018-03-25 12:54:55,17.23,30.98,1.0,0.0,0.0,1.0,0.0,7.700925992138113
2018-03-25 12:55:18,17.11,31.31,1.0,0.0,0.0,1.0,0.0,7.690898010098578
2018-03-25 12:55:31,20.97,28.37,1.0,0.0,0.0,1.0,0.0,8.299570220708905
2018-03-25 12:56:28,18.18,30.76,1.0,0.0,0.0,1.0,0.0,7.696233173390441
2018-03-25 12:56:59,19.29,29.48,1.0,0.0,0.0,1.0,0.0,7.721718102066134
2018-03-25 12:57:08,20.49,28.51,1.0,0.0,0.0,1.0,0.0,7.71676940262178
2018-03-25 12:57:49,25.17,28.2,1.0,0.0,0.0,1.0,0.0,4.296432570648693
2018-03-25 12:58:28,23.86,28.2,1.0,0.0,0.0,1.0,0.0,4.258283529001764
2018-03-25 12:58:52,22.37,26.54,1.0,0.0,0.0,1.0,0.0,8.158370996838578
2018-03-25 12:59:09,19.67,30.34,1.0,0.0,0.0,1.0,0.0,7.676256142856249
2018-03-25 12:59:34,24.75,26.57,1.0,0.0,0.0,1.0,0.0,6.282774730699714
2018-03-25 13:00:11,24.12,27.15,1.0,0.0,0.0,1.0,0.0,6.312046843187902
2018-03-25 13:00:42,18.98,30.18,1.0,0.0,0.0,1.0,0.0,7.714193351374544
2018-03-25 13:01:19,17.07,30.33,1.0,0.0,0.0,1.0,0.0,8.059627530140503
2018-03-25 13:01:31,20.62,29.02,1.0,0.0,0.0,1.0,0.0,7.737500392351709
2018-03-25 13:02:26,23.04,28.13,1.0,0.0,0.0,1.0,0.0,4.180845640040477
2018-03-25 13:02:59,21.75,28.9,1.0,0.0,0.0,1.0,0.0,4.168903729749671
2018-03-25 13:03:16,20.54,28.77,1.0,0.0,0.0,1.0,0.0,7.860128154470476
2018-03-25 13:03:54,21.53,27.95,1.0,0.0,0.0,1.0,0.0,7.867569300239695
2018-03-25 13:04:03,23.18,28.59,1.0,0.0,0.0,1.0,0.0,6.51500958019136
2018-03-25 13:04:35,22.36,28.16,1.0,0.0,0.0,1.0,0.0,6.579345802398442
2018-03-25 13:05:12,18.71,31.95,1.0,0.0,0.0,1.0,0.0,1.4694311751290468
2018-03-25 13:05:48,23.32,27.3,1.0,0.0,0.0,1.0,0.0,7.92922879808909
2018-03-25 13:06:27,20.31,30.11,1.0,0.0,0.0,1.0,0.0,6.59881492354684
2018-03-25 13:06:42,18.37,31.49,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
2018-03-25 13:07:10,17.47,32.51,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
2018-03-25 13:07:46,23.2,28.12,1.0,0.0,0.0,1.0,0.0,4.214682026471083
2018-03-25 13:08:00,20.98,29.85,1.0,0.0,0.0,1.0,0.0,7.963191159505539
2018-03-25 13:08:53,21.87,28.22,1.0,0.0,0.0,1.0,0.0,8.345049035646394
2018-03-25 13:09:26,23.25,27.73,1.0,0.0,0.0,1.0,0.0,6.356793148814693
2018-03-25 13:09:33,27.26,26.73,1.0,0.0,0.0,1.0,0.0,7.980961054986978
2018-03-25 13:10:14,18.61,30.09,1.0,0.0,0.0,1.0,0.0,1.4042847548579689
2018-03-25 13:10:41,19.84,29.34,1.0,0.0,0.0,1.0,0.0,8.350725827690987
2018-03-25 13:11:01,19.33,30.53,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
2018-03-25 13:11:42,21.94,27.2,1.0,0.0,0.0,1.0,0.0,8.345332492717034
2018-03-25 13:12:12,23.52,27.75,1.0,0.0,0.0,1.0,0.0,6.587718143471933
2018-03-25 13:12:48,24.01,27.28,1.0,0.0,0.0,1.0,0.0,6.587718143471933
2018-03-25 13:13:22,25.33,27.43,1.0,0.0,0.0,1.0,0.0,4.427871586465607
2018-03-25 13:13:53,25.24,27.42,1.0,0.0,0.0,1.0,0.0,4.418204912692571
2018-03-25 13:14:15,36.96,23.16,1.0,0.0,0.0,1.0,0.0,8.209902342549647
2018-03-25 13:14:54,25.25,26.72,1.0,0.0,0.0,1.0,0.0,6.503064219608818
2018-03-25 13:15:16,27.58,26.3,1.0,0.0,0.0,1.0,0.0,4.327583345760097
2018-03-25 13:15:52,20.72,27.92,1.0,0.0,0.0,1.0,0.0,8.469091026986643
2018-03-25 13:16:11,29.62,26.62,1.0,0.0,0.0,1.0,0.0,8.20766328450925
2018-03-25 13:16:57,26.47,25.49,1.0,0.0,0.0,1.0,0.0,8.54227795345472
2018-03-25 13:17:07,22.14,27.92,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
2018-03-25 13:17:56,28.11,26.38,1.0,0.0,0.0,1.0,0.0,4.318981055692702
2018-03-25 13:18:09,20.53,29.5,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:18:51,24.69,25.95,1.0,0.0,0.0,1.0,0.0,8.824885817862505
2018-03-25 13:19:25,30.09,26.29,1.0,0.0,0.0,1.0,0.0,4.299585940551366
2018-03-25 13:19:56,24.87,26.09,1.0,0.0,0.0,1.0,0.0,8.711534223381333
2018-03-25 13:20:27,39.61,21.92,1.0,0.0,0.0,1.0,0.0,8.256721073977088
2018-03-25 13:20:51,24.24,26.44,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:21:10,24.89,27.1,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:21:47,37.69,22.35,1.0,0.0,0.0,1.0,0.0,8.275296705927174
2018-03-25 13:22:05,29.54,26.27,1.0,0.0,0.0,1.0,0.0,4.170739035526663
2018-03-25 13:22:39,22.88,26.84,1.0,0.0,0.0,1.0,0.0,8.666017247479365
2018-03-25 13:23:19,24.16,27.08,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:23:53,29.66,27.03,1.0,0.0,0.0,1.0,0.0,4.084524954824451
2018-03-25 13:24:13,28.23,27.28,1.0,0.0,0.0,1.0,0.0,4.122134548739963
2018-03-25 13:24:35,24.4,26.52,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:25:05,36.74,22.3,1.0,0.0,0.0,1.0,0.0,8.587853394887066
2018-03-25 13:25:45,23.31,27.24,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
2018-03-25 13:26:03,22.75,26.58,1.0,0.0,0.0,1.0,0.0,8.750545142559796
2018-03-25 13:26:33,28.69,28.59,1.0,0.0,0.0,1.0,0.0,4.105971170199552
2018-03-25 13:27:20,23.14,27.69,1.0,0.0,0.0,1.0,0.0,8.573732055463744
2018-03-25 13:27:44,29.66,26.79,1.0,0.0,0.0,1.0,0.0,8.548171918596493
2018-03-25 13:28:20,37.87,22.64,1.0,0.0,0.0,1.0,0.0,8.586210719951168
2018-03-25 13:28:56,25.07,26.3,1.0,0.0,0.0,1.0,0.0,6.924740701470703
2018-03-25 13:29:15,26.08,25.62,1.0,0.0,0.0,1.0,0.0,8.825525300619312
2018-03-25 13:29:32,33.7,28.9,1.0,0.0,0.0,1.0,0.0,8.85794832768984
2018-03-25 13:30:26,23.61,29.5,1.0,0.0,0.0,1.0,0.0,8.62509434031109
2018-03-25 13:30:52,29.46,25.09,1.0,0.0,0.0,1.0,0.0,6.522951354357836
2018-03-25 13:31:23,26.7,28.56,1.0,0.0,0.0,1.0,0.0,4.178220235317821
2018-03-25 13:31:36,26.05,28.48,1.0,0.0,0.0,1.0,0.0,4.178220235317821
2018-03-25 13:32:19,27.72,26.39,1.0,0.0,0.0,1.0,0.0,6.803641229061044
2018-03-25 13:32:48,23.76,28.0,1.0,0.0,0.0,1.0,0.0,8.613969668392372
2018-03-25 13:33:15,26.17,26.44,1.0,0.0,0.0,1.0,0.0,1.8768795497763233
2018-03-25 13:33:59,37.97,21.57,1.0,0.0,0.0,1.0,0.0,8.623541766563514
2018-03-25 13:34:05,31.63,24.34,1.0,0.0,0.0,1.0,0.0,8.545425476578462
2018-03-25 13:34:44,36.24,22.45,1.0,0.0,0.0,1.0,0.0,8.604765276008116
2018-03-25 13:35:06,28.04,25.64,1.0,0.0,0.0,1.0,0.0,8.788002691248403
2018-03-25 13:35:46,24.98,27.23,1.0,0.0,0.0,1.0,0.0,6.529407334760326
2018-03-25 13:36:14,26.11,25.53,1.0,0.0,0.0,1.0,0.0,1.467063518924722
2018-03-25 13:36:52,33.77,23.01,1.0,0.0,0.0,1.0,0.0,8.547804569700133
2018-03-25 13:37:23,24.39,26.79,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
2018-03-25 13:37:55,27.0,25.54,1.0,0.0,0.0,1.0,0.0,1.108217297208049
2018-03-25 13:38:19,29.36,25.64,1.0,0.0,0.0,1.0,0.0,8.628756117514351
2018-03-25 13:38:54,39.4,21.01,1.0,0.0,0.0,1.0,0.0,8.617271712664287
2018-03-25 13:39:29,26.92,26.07,1.0,0.0,0.0,1.0,0.0,6.655338399958605
2018-03-25 13:39:47,26.97,26.53,1.0,0.0,0.0,1.0,0.0,6.626286772542295
2018-03-25 13:40:21,28.57,26.51,1.0,0.0,0.0,1.0,0.0,8.459746711422536
2018-03-25 13:40:44,28.28,25.84,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
2018-03-25 13:41:20,32.53,23.5,1.0,0.0,0.0,1.0,0.0,8.262651002920604
2018-03-25 13:41:50,27.64,26.7,1.0,0.0,0.0,1.0,0.0,8.459746711422536
2018-03-25 13:42:26,28.2,25.81,1.0,0.0,0.0,1.0,0.0,0.9663897554932462
2018-03-25 13:42:50,32.11,23.83,1.0,0.0,0.0,1.0,0.0,8.497519377763648
2018-03-25 13:43:22,25.91,28.96,1.0,0.0,0.0,1.0,0.0,4.000479641903177
2018-03-25 13:43:54,30.73,24.55,1.0,0.0,0.0,1.0,0.0,8.815104210971388
2018-03-25 13:44:06,28.75,26.39,1.0,0.0,0.0,1.0,0.0,8.459746711422536
2018-03-25 13:44:54,33.58,24.27,1.0,0.0,0.0,1.0,0.0,7.776262130832078
2018-03-25 13:45:01,27.65,28.34,1.0,0.0,0.0,1.0,0.0,6.8013922482159925
2018-03-25 13:45:43,31.14,24.89,1.0,0.0,0.0,1.0,0.0,8.751848238588137
2018-03-25 13:46:04,25.02,29.03,1.0,0.0,0.0,1.0,0.0,6.77650625695641
2018-03-25 13:46:46,26.17,25.92,1.0,0.0,0.0,1.0,0.0,0.9549451214631507
2018-03-25 13:47:29,22.38,29.61,1.0,0.0,0.0,1.0,0.0,6.792224197420779
2018-03-25 13:47:42,24.94,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
2018-03-25 13:48:01,28.58,24.83,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
2018-03-25 13:48:42,26.16,29.16,1.0,0.0,0.0,1.0,0.0,3.9959670038900263
2018-03-25 13:49:11,28.41,26.83,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
2018-03-25 13:49:51,25.0,28.08,1.0,0.0,0.0,1.0,0.0,8.322725324206791
2018-03-25 13:50:27,26.37,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
2018-03-25 13:50:47,29.96,25.02,1.0,0.0,0.0,1.0,0.0,8.897215073032136
2018-03-25 13:51:24,21.81,30.5,1.0,0.0,0.0,1.0,0.0,6.803407931014501
2018-03-25 13:51:53,23.94,28.71,1.0,0.0,0.0,1.0,0.0,8.13940473561435
2018-03-25 13:52:03,30.42,24.44,1.0,0.0,0.0,1.0,0.0,8.847914107722252
2018-03-25 13:52:56,21.6,29.25,1.0,0.0,0.0,1.0,0.0,6.7981413851257235
2018-03-25 13:53:10,31.21,24.25,1.0,0.0,0.0,1.0,0.0,8.81041827566496
2018-03-25 13:53:57,31.16,24.67,1.0,0.0,0.0,1.0,0.0,8.848488620882819
2018-03-25 13:54:08,25.79,27.83,1.0,0.0,0.0,1.0,0.0,8.031453587203698
2018-03-25 13:54:59,22.7,28.99,1.0,0.0,0.0,1.0,0.0,8.21970166879343
2018-03-25 13:55:26,23.47,28.63,1.0,0.0,0.0,1.0,0.0,8.211160396745749
2018-03-25 13:55:46,31.91,24.4,1.0,0.0,0.0,1.0,0.0,8.842897895520489
2018-03-25 13:56:28,22.24,30.22,1.0,0.0,0.0,1.0,0.0,4.08861115933385
2018-03-25 13:56:37,32.44,23.97,1.0,0.0,0.0,1.0,0.0,8.841842964142197
2018-03-25 13:57:24,21.99,30.69,1.0,0.0,0.0,1.0,0.0,6.740494770239746
2018-03-25 13:57:32,23.45,29.06,1.0,0.0,0.0,1.0,0.0,8.324884731592219
2018-03-25 13:58:13,27.73,26.83,1.0,0.0,0.0,1.0,0.0,0.87246751243094
2018-03-25 13:58:45,22.22,28.55,1.0,0.0,0.0,1.0,0.0,6.7309851043636755
2018-03-25 13:59:26,25.63,27.08,1.0,0.0,0.0,1.0,0.0,8.354154509699626
2018-03-25 13:59:46,23.31,29.49,1.0,0.0,0.0,1.0,0.0,6.749020503384837
2018-03-25 14:00:07,21.54,30.24,1.0,0.0,0.0,1.0,0.0,8.41849788078801
2018-03-25 14:00:34,22.35,28.54,1.0,0.0,0.0,1.0,0.0,6.738673920833417
2018-03-25 14:01:04,27.67,25.57,1.0,0.0,0.0,1.0,0.0,8.465728379040836
2018-03-25 14:01:37,22.06,29.85,1.0,0.0,0.0,1.0,0.0,8.472949478206564
2018-03-25 14:02:10,21.09,29.91,1.0,0.0,0.0,1.0,0.0,4.119891923004261
2018-03-25 14:02:52,21.87,29.63,1.0,0.0,0.0,1.0,0.0,6.772999861056175
2018-03-25 14:03:08,26.12,27.78,1.0,0.0,0.0,1.0,0.0,8.463798034345363
2018-03-25 14:03:56,21.53,29.3,1.0,0.0,0.0,1.0,0.0,6.826942785194982
2018-03-25 14:04:18,23.58,29.39,1.0,0.0,0.0,1.0,0.0,4.251218084609729
2018-03-25 14:04:54,34.47,22.57,1.0,0.0,0.0,1.0,0.0,8.821581197338011
2018-03-25 14:05:15,23.13,27.85,1.0,0.0,0.0,1.0,0.0,1.317255997846471
2018-03-25 14:05:37,22.29,28.8,1.0,0.0,0.0,1.0,0.0,1.3103222346051935
2018-03-25 14:06:28,28.02,25.98,1.0,0.0,0.0,1.0,0.0,4.315322277185426
2018-03-25 14:06:53,27.41,26.39,1.0,0.0,0.0,1.0,0.0,4.303321609594163
2018-03-25 14:07:11,25.87,26.42,1.0,0.0,0.0,1.0,0.0,1.0592707269990387
2018-03-25 14:07:42,19.41,32.09,1.0,0.0,0.0,1.0,0.0,8.465372566687908
2018-03-25 14:08:13,27.47,25.37,1.0,0.0,0.0,1.0,0.0,1.0185973013693366
2018-03-25 14:08:49,23.53,29.01,1.0,0.0,0.0,1.0,0.0,8.488826879756001
2018-03-25 14:09:08,23.92,28.98,1.0,0.0,0.0,1.0,0.0,8.488826879756001
2018-03-25 14:09:38,21.92,30.47,1.0,0.0,0.0,1.0,0.0,8.56223625224165
2018-03-25 14:10:13,28.14,27.58,1.0,0.0,0.0,1.0,0.0,8.570903265670491
2018-03-25 14:10:42,24.58,26.75,1.0,0.0,0.0,1.0,0.0,0.9655750556786995
2018-03-25 14:11:10,27.03,24.66,1.0,0.0,0.0,1.0,0.0,9.896323205185846
2018-03-25 14:11:53,23.43,28.08,1.0,0.0,0.0,1.0,0.0,8.34187415557738
2018-03-25 14:12:21,21.74,29.24,1.0,0.0,0.0,1.0,0.0,6.758163288093669
2018-03-25 14:12:57,27.32,25.11,1.0,0.0,0.0,1.0,0.0,0.8968236261806539
2018-03-25 14:13:25,28.27,25.34,1.0,0.0,0.0,1.0,0.0,9.422926894659106
2018-03-25 14:13:59,25.75,27.17,1.0,0.0,0.0,1.0,0.0,4.297901056994141
2018-03-25 14:14:14,20.57,29.13,1.0,0.0,0.0,1.0,0.0,6.682616830929725
2018-03-25 14:14:59,20.42,28.93,1.0,0.0,0.0,1.0,0.0,6.666902747889436
2018-03-25 14:15:26,28.27,25.16,1.0,0.0,0.0,1.0,0.0,8.3789146668577
2018-03-25 14:15:54,21.31,29.05,1.0,0.0,0.0,1.0,0.0,9.426532139796212
2018-03-25 14:16:02,25.01,26.82,1.0,0.0,0.0,1.0,0.0,8.532539645022595
2018-03-25 14:16:56,24.11,27.27,1.0,0.0,0.0,1.0,0.0,4.243640416885581
2018-03-25 14:17:20,24.91,26.96,1.0,0.0,0.0,1.0,0.0,4.263195378127697
2018-03-25 14:17:37,23.93,26.9,1.0,0.0,0.0,1.0,0.0,0.9573427301003167
2018-03-25 14:18:01,27.19,25.63,1.0,0.0,0.0,1.0,0.0,8.656991792342593
2018-03-25 14:18:46,27.36,25.2,1.0,0.0,0.0,1.0,0.0,8.522224589857306
2018-03-25 14:19:18,20.3,29.97,1.0,0.0,0.0,1.0,0.0,9.28425488151069
2018-03-25 14:19:45,26.47,26.22,1.0,0.0,0.0,1.0,0.0,8.552830178732302
2018-03-25 14:20:16,28.1,24.64,1.0,0.0,0.0,1.0,0.0,8.671936161333141
2018-03-25 14:20:30,23.92,26.9,1.0,0.0,0.0,1.0,0.0,0.8910873496402729
2018-03-25 14:21:00,21.61,28.84,1.0,0.0,0.0,1.0,0.0,0.8873331321493881
2018-03-25 14:21:49,22.39,29.78,1.0,0.0,0.0,1.0,0.0,8.796100580835212
2018-03-25 14:22:01,26.69,29.0,1.0,0.0,0.0,1.0,0.0,8.470307084076905
2018-03-25 14:22:41,27.2,26.05,1.0,0.0,0.0,1.0,0.0,0.8897545349066652
2018-03-25 14:23:21,21.82,28.85,1.0,0.0,0.0,1.0,0.0,0.8894497304558489
2018-03-25 14:23:38,16.94,32.29,1.0,0.0,0.0,1.0,0.0,9.141760013307398
2018-03-25 14:24:05,21.74,29.2,1.0,0.0,0.0,1.0,0.0,9.142949247964122
2018-03-25 14:24:58,31.85,25.63,1.0,0.0,0.0,1.0,0.0,0.8562248341397158
2018-03-25 14:25:00,26.14,26.92,1.0,0.0,0.0,1.0,0.0,0.8318958004197856
2018-03-25 14:25:55,21.78,28.47,1.0,0.0,0.0,1.0,0.0,9.132326916385564
2018-03-25 14:26:27,22.21,30.18,1.0,0.0,0.0,1.0,0.0,6.608700389000125
2018-03-25 14:26:39,24.32,27.85,1.0,0.0,0.0,1.0,0.0,8.4654020514402
2018-03-25 14:27:02,20.22,29.43,1.0,0.0,0.0,1.0,0.0,6.607697204874531
2018-03-25 14:27:40,24.74,27.76,1.0,0.0,0.0,1.0,0.0,8.575661761207014
2018-03-25 14:28:12,19.18,30.47,1.0,0.0,0.0,1.0,0.0,9.074343654285743
2018-03-25 14:28:38,21.05,28.67,1.0,0.0,0.0,1.0,0.0,6.608611019031608
2018-03-25 14:29:09,28.23,25.89,1.0,0.0,0.0,1.0,0.0,8.421226356760801
2018-03-25 14:29:50,27.93,29.32,1.0,0.0,0.0,1.0,0.0,1.2423519886582932
2018-03-25 14:30:00,28.25,25.69,1.0,0.0,0.0,1.0,0.0,8.830515189748317
2018-03-25 14:30:55,26.55,27.13,1.0,0.0,0.0,1.0,0.0,8.356302623961227
2018-03-25 14:31:09,21.12,29.25,1.0,0.0,0.0,1.0,0.0,6.5782811129066125
2018-03-25 14:31:55,31.11,30.57,1.0,0.0,0.0,1.0,0.0,1.5730143650491217
2018-03-25 14:32:02,26.44,27.16,1.0,0.0,0.0,1.0,0.0,8.54426342961178
2018-03-25 14:32:33,31.45,24.54,1.0,0.0,0.0,1.0,0.0,6.79790902191035
2018-03-25 14:33:27,22.92,28.29,1.0,0.0,0.0,1.0,0.0,6.605824209146921
2018-03-25 14:33:59,22.56,28.16,1.0,0.0,0.0,1.0,0.0,6.605824209146921
2018-03-25 14:34:29,27.04,30.34,1.0,0.0,0.0,1.0,0.0,1.5538392320635035
2018-03-25 14:34:57,22.92,28.62,1.0,0.0,0.0,1.0,0.0,6.592254726282164
2018-03-25 14:35:21,27.37,32.91,1.0,0.0,0.0,1.0,0.0,2.0098627986770023
2018-03-25 14:35:38,22.2,28.47,1.0,0.0,0.0,1.0,0.0,6.592049914149306
2018-03-25 14:36:18,25.31,33.17,1.0,0.0,0.0,1.0,0.0,2.001751562154372
2018-03-25 14:36:48,22.51,28.46,1.0,0.0,0.0,1.0,0.0,6.592049914149306
2018-03-25 14:37:04,32.55,23.55,1.0,0.0,0.0,1.0,0.0,8.747042513028013
2018-03-25 14:37:42,34.19,32.67,1.0,0.0,0.0,1.0,0.0,2.233655819454449
2018-03-25 14:38:12,29.32,25.5,1.0,0.0,0.0,1.0,0.0,8.572712399475451
2018-03-25 14:38:58,23.34,29.87,1.0,0.0,0.0,1.0,0.0,9.09111719472913
2018-03-25 14:39:25,24.07,33.79,1.0,0.0,0.0,1.0,0.0,2.243309692928613
2018-03-25 14:39:46,22.65,33.06,1.0,0.0,0.0,1.0,0.0,2.227374853826943
2018-03-25 14:40:18,25.19,30.02,1.0,0.0,0.0,1.0,0.0,8.787138760476282
2018-03-25 14:40:40,25.86,30.6,1.0,0.0,0.0,1.0,0.0,8.711886285007182
2018-03-25 14:41:05,28.28,29.27,1.0,0.0,0.0,1.0,0.0,8.658628389636775
2018-03-25 14:41:52,24.03,32.42,1.0,0.0,0.0,1.0,0.0,3.466681556240513
2018-03-25 14:42:28,29.05,26.96,1.0,0.0,0.0,1.0,0.0,8.417466645219127
2018-03-25 14:42:57,28.13,30.26,1.0,0.0,0.0,1.0,0.0,4.23850127836777
2018-03-25 14:43:28,51.17,30.0,1.0,0.0,0.0,1.0,0.0,7.891305040980335
2018-03-25 14:43:56,27.18,30.33,1.0,0.0,0.0,1.0,0.0,7.73099230434641
2018-03-25 14:44:04,20.87,29.3,1.0,0.0,0.0,1.0,0.0,4.245451012709614
2018-03-25 14:44:51,34.08,31.35,1.0,0.0,0.0,1.0,0.0,7.699186007408128
2018-03-25 14:45:15,20.63,29.21,1.0,0.0,0.0,1.0,0.0,4.258590725522377
2018-03-25 14:45:36,24.74,32.79,1.0,0.0,0.0,1.0,0.0,6.878414954283172
2018-03-25 14:46:08,21.5,34.81,1.0,0.0,0.0,1.0,0.0,3.947739491481124
2018-03-25 14:46:51,25.89,31.58,1.0,0.0,0.0,1.0,0.0,7.819652633346324
2018-03-25 14:47:06,20.21,34.92,1.0,0.0,0.0,1.0,0.0,4.252901127678123
2018-03-25 14:47:36,24.29,33.58,1.0,0.0,0.0,1.0,0.0,6.611037404337627
2018-03-25 14:48:26,16.04,33.61,1.0,0.0,0.0,1.0,0.0,4.28771536809394
