hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
37.58,21.89,1.0,0.0,0.0,1.0,0.0,8.233662838976674
22.29,20.35,1.0,0.0,0.0,1.0,0.0,1.0592361365360754
29.95,15.39,1.0,0.0,0.0,1.0,0.0,4.493959056795717
14.6,27.29,1.0,0.0,0.0,1.0,0.0,8.198899127812727
31.06,23.16,1.0,0.0,0.0,1.0,0.0,6.355898733777939
24.53,28.51,1.0,0.0,0.0,1.0,0.0,4.433883707830631
28.33,26.77,1.0,0.0,0.0,1.0,0.0,2.460596831703922
16.02,32.53,1.0,0.0,0.0,1.0,0.0,0.5901986761674382
28.84,29.41,1.0,0.0,0.0,1.0,0.0,8.433967712086334
28.59,27.36,1.0,0.0,0.0,1.0,0.0,4.28771536809394
20.13,30.61,1.0,0.0,0.0,1.0,0.0,4.286371813696255
16.02,25.37,1.0,0.0,0.0,1.0,0.0,4.3100116869025635
8.95,33.94,0.0,1.0,0.0,0.0,1.0,2.4956502329029995
22.0,28.82,1.0,0.0,0.0,1.0,0.0,4.654019098500362
26.8,18.77,1.0,0.0,0.0,1.0,0.0,1.973428423228714
18.09,22.55,1.0,0.0,0.0,1.0,0.0,1.2295396707862116
32.3,28.29,1.0,0.0,0.0,1.0,0.0,4.485003727918027
17.87,27.27,1.0,0.0,0.0,1.0,0.0,4.361108995311574
16.19,27.01,1.0,0.0,0.0,1.0,0.0,2.473837989880865
25.49,29.52,1.0,0.0,0.0,1.0,0.0,8.435359065600629
25.62,27.1,1.0,0.0,0.0,1.0,0.0,4.265703427778936
27.61,26.97,1.0,0.0,0.0,1.0,0.0,7.96841321189966
28.75,27.49,1.0,0.0,0.0,1.0,0.0,4.28771536809394
31.53,17.77,1.0,0.0,0.0,1.0,0.0,5.957112389491585
22.22,28.05,1.0,0.0,0.0,1.0,0.0,9.424561261323774
20.59,29.56,1.0,0.0,0.0,1.0,0.0,6.588550373494964
23.74,20.24,1.0,0.0,0.0,1.0,0.0,8.196800869414052
24.71,19.22,1.0,0.0,0.0,1.0,0.0,8.919483813659472
14.98,26.82,1.0,0.0,0.0,1.0,0.0,8.296664612656771
22.32,19.99,1.0,0.0,0.0,1.0,0.0,4.170501801011428
17.6,31.68,1.0,0.0,0.0,1.0,0.0,8.431833648505357
8.99,34.59,0.0,1.0,0.0,0.0,1.0,2.549412370810731
23.03,19.34,1.0,0.0,0.0,1.0,0.0,0.8593586615168698
24.93,19.26,0.0,1.0,0.0,0.0,1.0,0.8458281836661621
23.85,19.28,1.0,0.0,0.0,1.0,0.0,8.449800886135352
17.75,25.18,1.0,0.0,0.0,1.0,0.0,6.32378317172605
18.84,23.8,1.0,0.0,0.0,1.0,0.0,9.080139858536517
21.18,29.97,1.0,0.0,0.0,1.0,0.0,8.485395465646882
12.21,29.86,1.0,0.0,0.0,1.0,0.0,2.4944663651363372
23.55,26.51,1.0,0.0,0.0,1.0,0.0,4.646977986951362
24.58,27.41,1.0,0.0,0.0,1.0,0.0,4.33993239350419
22.42,28.46,1.0,0.0,0.0,1.0,0.0,6.592049914149306
13.2,26.77,1.0,0.0,0.0,1.0,0.0,6.4669838018049015
34.1,25.65,0.0,0.0,1.0,1.0,0.0,4.28771536809394
25.66,26.45,1.0,0.0,0.0,1.0,0.0,9.768586337935549
21.29,29.09,1.0,0.0,0.0,1.0,0.0,4.2425453564624815
27.59,25.02,1.0,0.0,0.0,1.0,0.0,4.308515166866584
20.73,21.38,1.0,0.0,0.0,1.0,0.0,4.397768756041391
24.59,19.39,1.0,0.0,0.0,1.0,0.0,6.549438605154938
22.8,29.25,1.0,0.0,0.0,1.0,0.0,6.747985320726355
20.68,20.42,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
21.71,22.5,1.0,0.0,0.0,1.0,0.0,3.997597558118332
13.37,31.97,0.0,1.0,0.0,0.0,1.0,2.4984023140739926
20.64,21.19,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
28.45,28.84,1.0,0.0,0.0,1.0,0.0,7.723113937942969
22.23,20.72,1.0,0.0,0.0,1.0,0.0,1.973428423228714
20.98,29.85,1.0,0.0,0.0,1.0,0.0,7.963191159505539
19.55,23.4,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
22.17,31.97,1.0,0.0,0.0,1.0,0.0,3.6640695036970294
19.61,34.05,1.0,0.0,0.0,1.0,0.0,7.067268795170536
23.92,20.16,1.0,0.0,0.0,1.0,0.0,6.586269615677211
25.56,29.2,1.0,0.0,0.0,1.0,0.0,2.437922808368058
33.8,24.39,1.0,0.0,0.0,1.0,0.0,4.28771536809394
21.61,34.16,1.0,0.0,0.0,1.0,0.0,7.577800281089576
11.1,33.73,0.0,1.0,0.0,0.0,1.0,2.494830750451448
21.04,29.42,1.0,0.0,0.0,1.0,0.0,4.254434592857485
22.2,21.13,1.0,0.0,0.0,1.0,0.0,4.021112266726888
23.17,28.78,1.0,0.0,0.0,1.0,0.0,2.5255690535134803
21.29,20.62,1.0,0.0,0.0,1.0,0.0,8.766700440025478
19.26,29.84,0.0,1.0,0.0,0.0,1.0,2.499476256395554
21.32,30.89,1.0,0.0,0.0,1.0,0.0,2.4950031369990375
23.0,30.6,1.0,0.0,0.0,1.0,0.0,8.007148187964594
22.48,29.6,1.0,0.0,0.0,1.0,0.0,2.46095684271831
26.44,27.53,1.0,0.0,0.0,1.0,0.0,8.272653448608928
19.64,28.22,1.0,0.0,0.0,1.0,0.0,8.104669428775217
27.01,26.46,1.0,0.0,0.0,1.0,0.0,4.23804062356216
7.71,34.33,0.0,1.0,0.0,0.0,1.0,2.4889051056049367
23.2,19.61,1.0,0.0,0.0,1.0,0.0,1.3126644808599652
23.45,28.0,1.0,0.0,0.0,1.0,0.0,4.2296121120306145
29.85,25.29,1.0,0.0,0.0,1.0,0.0,6.540237969500847
15.61,24.36,1.0,0.0,0.0,1.0,0.0,8.314668341536755
21.53,21.01,1.0,0.0,0.0,1.0,0.0,8.789393489450989
19.9,27.59,1.0,0.0,0.0,1.0,0.0,8.050598554591975
34.24,24.21,0.0,0.0,1.0,1.0,0.0,4.28771536809394
20.44,21.35,1.0,0.0,0.0,1.0,0.0,7.944966860076371
20.88,29.01,1.0,0.0,0.0,1.0,0.0,7.683332907983907
19.34,29.13,1.0,0.0,0.0,1.0,0.0,0.4998167207539235
24.72,26.65,1.0,0.0,0.0,1.0,0.0,0.8176403927746123
25.83,27.2,1.0,0.0,0.0,1.0,0.0,1.9730460156120824
28.13,22.53,1.0,0.0,0.0,1.0,0.0,3.713538170676723
23.72,29.04,1.0,0.0,0.0,1.0,0.0,4.282504059358236
21.17,31.49,0.0,1.0,0.0,0.0,1.0,2.4535705234006557
20.18,29.73,1.0,0.0,0.0,1.0,0.0,6.607697204874531
19.81,36.68,1.0,0.0,0.0,1.0,0.0,4.659580168668789
38.28,24.0,1.0,0.0,0.0,1.0,0.0,6.521352578500758
22.44,20.93,1.0,0.0,0.0,1.0,0.0,0.8619074777446811
17.57,23.93,1.0,0.0,0.0,1.0,0.0,8.81564918050917
30.17,26.64,1.0,0.0,0.0,1.0,0.0,4.28771536809394
22.08,29.14,1.0,0.0,0.0,1.0,0.0,4.28771536809394
22.43,19.94,1.0,0.0,0.0,1.0,0.0,8.69873424084086
16.21,26.71,1.0,0.0,0.0,1.0,0.0,4.376393572292736
22.28,29.07,0.0,1.0,0.0,0.0,1.0,2.493664583496702
34.79,14.84,1.0,0.0,0.0,1.0,0.0,8.229158954761063
23.02,19.72,1.0,0.0,0.0,1.0,0.0,8.075125412628367
29.05,26.18,1.0,0.0,0.0,1.0,0.0,8.179141572186486
25.04,24.19,1.0,0.0,0.0,1.0,0.0,4.0218714345153215
29.31,25.78,1.0,0.0,0.0,1.0,0.0,8.41829997132761
18.79,25.2,1.0,0.0,0.0,1.0,0.0,2.4986406035486164
31.52,26.28,1.0,0.0,0.0,1.0,0.0,4.28771536809394
18.85,23.08,1.0,0.0,0.0,1.0,0.0,6.579506306053246
16.98,24.04,1.0,0.0,0.0,1.0,0.0,0.9551581443321858
23.85,29.96,1.0,0.0,0.0,1.0,0.0,4.112560752662863
18.54,22.52,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
19.55,23.38,1.0,0.0,0.0,1.0,0.0,9.777659695336938
20.71,21.44,1.0,0.0,0.0,1.0,0.0,8.776941026443756
16.67,34.29,1.0,0.0,0.0,1.0,0.0,7.743092211138138
16.52,25.33,1.0,0.0,0.0,1.0,0.0,8.228028644280322
24.4,20.26,1.0,0.0,0.0,1.0,0.0,4.224178236990797
26.35,26.24,1.0,0.0,0.0,1.0,0.0,6.540613747320422
15.62,32.91,1.0,0.0,0.0,1.0,0.0,1.2473604786960861
22.0,29.22,1.0,0.0,0.0,1.0,0.0,4.2749645500354685
29.6,26.08,1.0,0.0,0.0,1.0,0.0,4.28771536809394
23.07,28.62,1.0,0.0,0.0,1.0,0.0,4.249780239569676
26.85,18.51,1.0,0.0,0.0,1.0,0.0,6.862108430123212
23.2,22.26,1.0,0.0,0.0,1.0,0.0,7.694795511698845
9.15,30.39,1.0,0.0,0.0,1.0,0.0,0.5110203057910345
17.46,23.15,1.0,0.0,0.0,1.0,0.0,4.346014749743474
16.67,27.32,0.0,1.0,0.0,0.0,1.0,2.4888358965156985
27.06,26.62,1.0,0.0,0.0,1.0,0.0,9.156418142641915
20.96,28.59,1.0,0.0,0.0,1.0,0.0,6.608611019031608
25.36,30.54,1.0,0.0,0.0,1.0,0.0,4.25842578343285
20.94,28.52,1.0,0.0,0.0,1.0,0.0,6.608611019031608
26.54,30.64,1.0,0.0,0.0,1.0,0.0,5.805560233172536
24.43,26.77,1.0,0.0,0.0,1.0,0.0,0.8318958004197856
23.72,31.97,1.0,0.0,0.0,1.0,0.0,2.4874585115546894
23.3,29.48,1.0,0.0,0.0,1.0,0.0,2.4898924116411223
37.18,19.02,1.0,0.0,0.0,1.0,0.0,4.412899937679694
21.82,19.55,1.0,0.0,0.0,1.0,0.0,1.307298807117983
34.18,23.33,1.0,0.0,0.0,1.0,0.0,8.412517106049666
22.09,23.04,1.0,0.0,0.0,1.0,0.0,6.585819962891938
25.67,31.31,1.0,0.0,0.0,1.0,0.0,5.805560233172536
18.76,23.02,1.0,0.0,0.0,1.0,0.0,8.293864522031988
25.91,27.5,1.0,0.0,0.0,1.0,0.0,4.354768691966925
13.07,34.63,1.0,0.0,0.0,1.0,0.0,7.7897814078587615
24.91,28.15,1.0,0.0,0.0,1.0,0.0,2.437580381681337
19.64,31.13,1.0,0.0,0.0,1.0,0.0,8.168957645504703
29.0,27.07,1.0,0.0,0.0,1.0,0.0,8.624317586712019
16.45,33.66,1.0,0.0,0.0,1.0,0.0,8.244216434791257
16.26,24.08,1.0,0.0,0.0,1.0,0.0,1.2565830279011139
22.71,28.77,1.0,0.0,0.0,1.0,0.0,4.385817720850728
25.54,26.91,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
26.71,29.55,1.0,0.0,0.0,1.0,0.0,2.4883858653742377
21.84,26.14,1.0,0.0,0.0,1.0,0.0,6.785193245313728
23.01,20.49,1.0,0.0,0.0,1.0,0.0,6.830234148031279
19.39,24.67,1.0,0.0,0.0,1.0,0.0,6.812834961955937
22.1,28.91,1.0,0.0,0.0,1.0,0.0,6.59951535904548
21.84,20.5,1.0,0.0,0.0,1.0,0.0,0.9089720774314373
20.3,22.94,1.0,0.0,0.0,1.0,0.0,8.714725940762609
22.69,20.8,1.0,0.0,0.0,1.0,0.0,7.6832262612982865
19.69,22.02,0.0,1.0,0.0,0.0,1.0,0.8899481919983301
22.22,30.03,1.0,0.0,0.0,1.0,0.0,8.529523134206002
25.21,31.69,1.0,0.0,0.0,1.0,0.0,4.101605535032573
19.2,33.77,1.0,0.0,0.0,1.0,0.0,3.025557453393599
23.94,19.41,1.0,0.0,0.0,1.0,0.0,0.8628754115983702
21.05,21.59,1.0,0.0,0.0,1.0,0.0,1.1449459735700493
22.61,22.58,0.0,0.0,1.0,1.0,0.0,4.43871512269245
26.96,18.58,1.0,0.0,0.0,1.0,0.0,6.355977554118096
21.21,28.8,1.0,0.0,0.0,1.0,0.0,6.608611019031608
21.8,36.06,1.0,0.0,0.0,1.0,0.0,4.330970917613383
23.65,20.91,1.0,0.0,0.0,1.0,0.0,3.9895708366857514
22.04,28.08,1.0,0.0,0.0,1.0,0.0,4.683908910384572
30.92,17.36,1.0,0.0,0.0,1.0,0.0,8.854667197832212
30.55,18.92,1.0,0.0,0.0,1.0,0.0,7.7090001139463515
22.93,28.22,1.0,0.0,0.0,1.0,0.0,2.3091997792743943
21.89,20.07,1.0,0.0,0.0,1.0,0.0,4.324077658708621
32.32,24.61,1.0,0.0,0.0,1.0,0.0,2.438655604279454
28.71,24.43,1.0,0.0,0.0,1.0,0.0,0.912234189280955
21.16,30.93,0.0,0.0,1.0,1.0,0.0,4.299311014378476
24.64,20.49,1.0,0.0,0.0,1.0,0.0,8.819839279436968
17.39,34.01,1.0,0.0,0.0,1.0,0.0,7.761835716639253
25.65,25.44,1.0,0.0,0.0,1.0,0.0,4.645776046735181
21.96,30.53,1.0,0.0,0.0,1.0,0.0,4.250644664425791
26.91,29.04,1.0,0.0,0.0,1.0,0.0,3.953618560440187
17.25,23.4,1.0,0.0,0.0,1.0,0.0,6.101085671105696
29.45,23.15,1.0,0.0,0.0,1.0,0.0,9.612453598804585
27.47,18.15,1.0,0.0,0.0,1.0,0.0,7.810190161010117
23.19,27.19,1.0,0.0,0.0,1.0,0.0,4.186722313110656
23.17,20.7,1.0,0.0,0.0,1.0,0.0,4.209355327173636
21.58,20.47,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
19.37,22.21,1.0,0.0,0.0,1.0,0.0,4.221902856367684
21.36,20.13,1.0,0.0,0.0,1.0,0.0,0.8618748711051275
20.54,28.71,1.0,0.0,0.0,1.0,0.0,5.996372199647995
25.2,31.04,1.0,0.0,0.0,1.0,0.0,5.735595606019458
30.99,15.49,1.0,0.0,0.0,1.0,0.0,4.520390794605912
17.08,31.64,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
22.92,20.36,1.0,0.0,0.0,1.0,0.0,1.2482077361994188
24.36,27.69,1.0,0.0,0.0,1.0,0.0,9.146731557992286
29.45,18.48,1.0,0.0,0.0,1.0,0.0,9.679587511730144
22.68,20.11,1.0,0.0,0.0,1.0,0.0,8.12967638125081
29.28,26.65,1.0,0.0,0.0,1.0,0.0,4.39417447460248
53.73,20.53,1.0,0.0,0.0,1.0,0.0,8.841137964015635
17.64,25.66,1.0,0.0,0.0,1.0,0.0,2.5002595518956534
19.72,23.93,1.0,0.0,0.0,1.0,0.0,9.13357087241296
29.92,27.36,1.0,0.0,0.0,1.0,0.0,4.25635348923041
26.22,28.43,1.0,0.0,0.0,1.0,0.0,4.28771536809394
31.98,17.92,1.0,0.0,0.0,1.0,0.0,8.96603129492612
28.29,25.35,1.0,0.0,0.0,1.0,0.0,4.365650569922117
33.99,23.22,1.0,0.0,0.0,1.0,0.0,9.00590844222372
21.65,21.01,1.0,0.0,0.0,1.0,0.0,8.766764202198459
20.84,29.56,1.0,0.0,0.0,1.0,0.0,6.751439437387345
21.5,27.1,1.0,0.0,0.0,1.0,0.0,1.1591254325320322
23.31,28.24,1.0,0.0,0.0,1.0,0.0,8.314432359594473
24.62,28.07,1.0,0.0,0.0,1.0,0.0,8.48606253057069
17.0,33.2,1.0,0.0,0.0,1.0,0.0,4.280276318797686
30.54,17.69,1.0,0.0,0.0,1.0,0.0,6.085062074627943
22.46,19.68,1.0,0.0,0.0,1.0,0.0,0.9995879964547637
33.56,23.64,1.0,0.0,0.0,1.0,0.0,8.613704431925138
24.65,27.24,1.0,0.0,0.0,1.0,0.0,4.256775221518867
24.61,27.3,1.0,0.0,0.0,1.0,0.0,4.256775221518867
29.19,17.37,1.0,0.0,0.0,1.0,0.0,8.27072149792297
20.69,29.91,1.0,0.0,0.0,1.0,0.0,6.600583380155057
26.38,20.15,1.0,0.0,0.0,1.0,0.0,4.056831200836248
9.79,29.33,1.0,0.0,0.0,1.0,0.0,6.559072592643259
25.01,29.66,1.0,0.0,0.0,1.0,0.0,8.196410090571447
28.34,26.63,1.0,0.0,0.0,1.0,0.0,4.282066976587327
23.06,28.45,1.0,0.0,0.0,1.0,0.0,4.296897407927675
12.03,28.81,1.0,0.0,0.0,1.0,0.0,8.25618190657628
27.35,26.77,1.0,0.0,0.0,1.0,0.0,8.847297688419308
8.32,33.96,0.0,1.0,0.0,0.0,1.0,2.52789198551397
22.83,19.26,1.0,0.0,0.0,1.0,0.0,0.885382518985679
32.68,29.79,1.0,0.0,0.0,1.0,0.0,3.108037517808854
30.15,17.58,1.0,0.0,0.0,1.0,0.0,9.84472418644769
19.74,31.47,1.0,0.0,0.0,1.0,0.0,6.72922853250961
35.96,19.22,1.0,0.0,0.0,1.0,0.0,8.359957077383056
22.42,28.18,1.0,0.0,0.0,1.0,0.0,4.250191129164822
27.52,27.06,1.0,0.0,0.0,1.0,0.0,4.330863848354788
22.58,29.04,1.0,0.0,0.0,1.0,0.0,5.930523738264423
32.73,24.07,1.0,0.0,0.0,1.0,0.0,8.903579719274674
25.08,18.32,1.0,0.0,0.0,1.0,0.0,0.9946197017895281
22.84,26.77,1.0,0.0,0.0,1.0,0.0,8.913218035627175
22.61,19.73,1.0,0.0,0.0,1.0,0.0,4.170501801011428
30.17,25.25,1.0,0.0,0.0,1.0,0.0,8.618100883719197
33.98,18.39,1.0,0.0,0.0,1.0,0.0,4.413383536262604
26.66,30.86,1.0,0.0,0.0,1.0,0.0,8.178085857908613
11.03,32.19,1.0,0.0,0.0,1.0,0.0,9.119351913244715
23.06,28.28,1.0,0.0,0.0,1.0,0.0,6.605824209146921
24.76,18.69,1.0,0.0,0.0,1.0,0.0,0.993229457783988
16.81,24.45,1.0,0.0,0.0,1.0,0.0,4.403978305484369
17.34,24.38,1.0,0.0,0.0,1.0,0.0,8.221329281182385
22.98,28.31,1.0,0.0,0.0,1.0,0.0,6.759051330901924
21.82,28.83,1.0,0.0,0.0,1.0,0.0,5.975250429747341
17.79,24.78,1.0,0.0,0.0,1.0,0.0,6.613741747883785
23.96,20.73,1.0,0.0,0.0,1.0,0.0,8.514865230148281
22.72,20.57,1.0,0.0,0.0,1.0,0.0,8.626766127625434
28.61,26.85,1.0,0.0,0.0,1.0,0.0,2.435854696609512
23.03,26.87,1.0,0.0,0.0,1.0,0.0,6.356793148814693
27.98,29.93,1.0,0.0,0.0,1.0,0.0,4.795042361050553
24.77,26.19,1.0,0.0,0.0,1.0,0.0,6.534967781663803
24.6,26.59,1.0,0.0,0.0,1.0,0.0,6.924740701470703
19.61,22.19,1.0,0.0,0.0,1.0,0.0,8.615965235057981
22.46,20.19,1.0,0.0,0.0,1.0,0.0,8.804315328608684
25.18,18.29,1.0,0.0,0.0,1.0,0.0,0.9946197017895281
21.71,28.57,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
30.18,29.05,1.0,0.0,0.0,1.0,0.0,7.466092726871897
21.49,21.11,1.0,0.0,0.0,1.0,0.0,0.8681815174787467
21.91,21.88,1.0,0.0,0.0,1.0,0.0,6.780028148305586
23.39,35.35,1.0,0.0,0.0,1.0,0.0,4.696150447327245
33.18,16.98,1.0,0.0,0.0,1.0,0.0,8.189977484734692
22.16,21.08,1.0,0.0,0.0,1.0,0.0,7.68759628107216
17.44,33.06,1.0,0.0,0.0,1.0,0.0,7.568352652149129
26.38,18.5,1.0,0.0,0.0,1.0,0.0,8.78878319908333
21.08,21.09,1.0,0.0,0.0,1.0,0.0,8.31520178704568
21.49,22.86,1.0,0.0,0.0,1.0,0.0,6.6108841261287274
29.51,27.79,1.0,0.0,0.0,1.0,0.0,4.322409413861164
22.35,28.54,1.0,0.0,0.0,1.0,0.0,6.738673920833417
22.68,21.71,1.0,0.0,0.0,1.0,0.0,8.473170009928472
27.37,25.72,1.0,0.0,0.0,1.0,0.0,6.810109341973293
24.14,30.04,1.0,0.0,0.0,1.0,0.0,4.28771536809394
10.35,30.4,1.0,0.0,0.0,1.0,0.0,9.11578491286777
23.24,34.23,1.0,0.0,0.0,1.0,0.0,4.39827943092703
14.96,32.14,0.0,1.0,0.0,0.0,1.0,2.4967536203990814
19.11,27.31,1.0,0.0,0.0,1.0,0.0,2.5895486586904197
23.63,19.36,1.0,0.0,0.0,1.0,0.0,6.467187705824596
21.72,30.52,1.0,0.0,0.0,1.0,0.0,2.4652931935523243
21.61,30.77,1.0,0.0,0.0,1.0,0.0,8.17703352150597
21.83,36.84,1.0,0.0,0.0,1.0,0.0,6.805052410039419
19.72,23.64,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
21.51,31.01,1.0,0.0,0.0,1.0,0.0,2.489840788214005
20.59,22.69,1.0,0.0,0.0,1.0,0.0,6.61111975200839
15.74,30.67,1.0,0.0,0.0,1.0,0.0,2.4943778404477213
19.99,20.41,1.0,0.0,0.0,1.0,0.0,1.3142563303756658
18.23,24.16,1.0,0.0,0.0,1.0,0.0,4.027692233093784
23.23,28.25,1.0,0.0,0.0,1.0,0.0,8.620972132947287
19.56,34.26,1.0,0.0,0.0,1.0,0.0,7.756728676954698
26.52,19.04,1.0,0.0,0.0,1.0,0.0,8.834102605543102
21.95,20.59,1.0,0.0,0.0,1.0,0.0,4.309174277656625
28.12,26.65,1.0,0.0,0.0,1.0,0.0,4.28771536809394
12.21,30.42,1.0,0.0,0.0,1.0,0.0,9.325141255243405
17.23,30.98,1.0,0.0,0.0,1.0,0.0,7.700925992138113
16.8,26.16,1.0,0.0,0.0,1.0,0.0,4.070333925456648
18.06,22.46,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
18.71,31.95,1.0,0.0,0.0,1.0,0.0,1.4694311751290468
22.99,29.29,1.0,0.0,0.0,1.0,0.0,2.437580381681337
29.58,26.97,1.0,0.0,0.0,1.0,0.0,8.814627065610733
27.75,26.63,1.0,0.0,0.0,1.0,0.0,2.438655604279454
29.64,26.08,1.0,0.0,0.0,1.0,0.0,4.097072464530123
26.01,26.76,1.0,0.0,0.0,1.0,0.0,4.28771536809394
21.94,20.33,1.0,0.0,0.0,1.0,0.0,0.8955555156485658
28.12,31.95,1.0,0.0,0.0,1.0,0.0,5.994312035478394
24.05,27.02,1.0,0.0,0.0,1.0,0.0,4.25082000036551
38.85,22.16,1.0,0.0,0.0,1.0,0.0,8.20062556693957
21.27,20.64,1.0,0.0,0.0,1.0,0.0,4.025849328026073
23.03,28.9,1.0,0.0,0.0,1.0,0.0,9.146751513662906
22.52,19.91,1.0,0.0,0.0,1.0,0.0,8.075125412628367
37.09,22.0,1.0,0.0,0.0,1.0,0.0,9.835907479821055
28.22,29.92,1.0,0.0,0.0,1.0,0.0,4.46340581518646
13.85,27.28,1.0,0.0,0.0,1.0,0.0,8.12377704847246
24.64,27.67,1.0,0.0,0.0,1.0,0.0,8.577423964256809
25.62,27.85,1.0,0.0,0.0,1.0,0.0,2.438754888552556
12.16,30.03,1.0,0.0,0.0,1.0,0.0,2.496179049854297
26.17,30.54,1.0,0.0,0.0,1.0,0.0,7.448873579760692
25.97,27.35,1.0,0.0,0.0,1.0,0.0,4.397190374125633
24.18,21.54,1.0,0.0,0.0,1.0,0.0,4.401063198450454
16.79,28.41,1.0,0.0,0.0,1.0,0.0,2.487273120558031
24.03,26.79,1.0,0.0,0.0,1.0,0.0,0.8910873496402729
24.25,28.78,1.0,0.0,0.0,1.0,0.0,2.455621948964701
21.89,36.53,1.0,0.0,0.0,1.0,0.0,6.222079676237186
21.31,20.87,1.0,0.0,0.0,1.0,0.0,1.973428423228714
23.74,30.24,1.0,0.0,0.0,1.0,0.0,2.448300032821132
22.83,20.22,1.0,0.0,0.0,1.0,0.0,1.973428423228714
20.21,29.92,1.0,0.0,0.0,1.0,0.0,6.787029874427761
21.73,21.31,1.0,0.0,0.0,1.0,0.0,6.328836418542297
31.01,18.08,1.0,0.0,0.0,1.0,0.0,4.109968950927604
24.78,26.5,1.0,0.0,0.0,1.0,0.0,4.2742817025081505
26.43,18.82,1.0,0.0,0.0,1.0,0.0,8.780976479449187
29.87,26.77,1.0,0.0,0.0,1.0,0.0,6.11700235597689
21.54,19.8,1.0,0.0,0.0,1.0,0.0,4.546452754591034
18.63,21.34,1.0,0.0,0.0,1.0,0.0,1.3163597807786191
37.15,23.04,1.0,0.0,0.0,1.0,0.0,8.186726888895127
21.87,22.49,1.0,0.0,0.0,1.0,0.0,8.223507701377885
16.99,25.23,1.0,0.0,0.0,1.0,0.0,6.31259572715415
22.12,29.03,1.0,0.0,0.0,1.0,0.0,8.410028380401489
26.74,28.41,1.0,0.0,0.0,1.0,0.0,7.568352652149129
30.82,17.24,1.0,0.0,0.0,1.0,0.0,8.827792986206626
21.24,22.84,1.0,0.0,0.0,1.0,0.0,6.610620533602104
22.87,23.83,1.0,0.0,0.0,1.0,0.0,4.26155719324743
22.61,30.59,1.0,0.0,0.0,1.0,0.0,2.435854696609512
21.14,30.1,1.0,0.0,0.0,1.0,0.0,6.581424584538609
21.38,20.95,1.0,0.0,0.0,1.0,0.0,4.661169583145169
20.01,29.29,1.0,0.0,0.0,1.0,0.0,4.254434592857485
25.43,28.39,1.0,0.0,0.0,1.0,0.0,4.106099024052095
22.62,28.86,1.0,0.0,0.0,1.0,0.0,4.28771536809394
20.23,29.57,1.0,0.0,0.0,1.0,0.0,9.118280191642773
26.05,18.04,1.0,0.0,0.0,1.0,0.0,4.710039971948943
17.86,32.54,1.0,0.0,0.0,1.0,0.0,4.28771536809394
17.52,23.98,1.0,0.0,0.0,1.0,0.0,4.305363467203584
27.65,31.1,1.0,0.0,0.0,1.0,0.0,4.300105722897247
20.32,31.22,1.0,0.0,0.0,1.0,0.0,2.4799054583857236
20.76,24.02,1.0,0.0,0.0,1.0,0.0,5.992090766823772
20.69,30.77,0.0,0.0,1.0,1.0,0.0,4.265788710189831
22.94,29.14,1.0,0.0,0.0,1.0,0.0,6.806381794783359
19.08,23.54,1.0,0.0,0.0,1.0,0.0,4.485790492114706
26.55,18.93,1.0,0.0,0.0,1.0,0.0,8.834102605543102
25.15,18.81,1.0,0.0,0.0,1.0,0.0,8.747369827113497
26.51,27.15,1.0,0.0,0.0,1.0,0.0,8.403574668212851
23.85,28.23,1.0,0.0,0.0,1.0,0.0,4.258283529001764
15.51,26.92,0.0,1.0,0.0,0.0,1.0,2.4925705586415177
25.75,18.11,1.0,0.0,0.0,1.0,0.0,4.750824151885754
21.32,30.63,1.0,0.0,0.0,1.0,0.0,7.7522018326882645
22.45,20.85,1.0,0.0,0.0,1.0,0.0,1.71017474436951
25.28,26.84,1.0,0.0,0.0,1.0,0.0,9.428404010497395
22.93,30.67,1.0,0.0,0.0,1.0,0.0,2.455793853215426
21.12,28.89,1.0,0.0,0.0,1.0,0.0,4.184113413069641
26.86,25.92,1.0,0.0,0.0,1.0,0.0,6.604154902418471
25.8,17.73,1.0,0.0,0.0,1.0,0.0,4.156737198338178
28.3,18.11,1.0,0.0,0.0,1.0,0.0,8.80053333568389
18.4,23.58,1.0,0.0,0.0,1.0,0.0,4.173727108594984
25.19,19.24,0.0,1.0,0.0,0.0,1.0,0.8872457457416847
27.92,25.96,1.0,0.0,0.0,1.0,0.0,8.466431473489806
17.98,22.48,1.0,0.0,0.0,1.0,0.0,0.8210917970462526
20.93,21.56,1.0,0.0,0.0,1.0,0.0,6.924740701470703
27.42,26.15,1.0,0.0,0.0,1.0,0.0,6.525511990799834
28.86,26.94,1.0,0.0,0.0,1.0,0.0,8.201996599042616
35.05,32.64,1.0,0.0,0.0,1.0,0.0,2.233655819454449
26.14,30.99,1.0,0.0,0.0,1.0,0.0,5.693710993818986
